Platz,Name,ELO,Spiele,Siege,Niederlagen,Winrate,Gewonnene Punkte,Verlorene Punkte,Differenz,Positionsdelta,ELOdelta
1,ValkyrieVolt,1215,15,14,1,93.3%,75,21,54,→ 0,+23
2,SharkScale,1118,17,13,4,76.5%,70,33,37,▲ 3,+24
3,ScorpioSpear,1116,24,17,7,70.8%,86,52,34,▼ 1,-11
4,ImpactDrake,1114,30,21,9,70.0%,113,66,47,▼ 1,-1
5,GolemRock,1072,28,17,11,60.7%,86,64,22,▲ 2,+11
6,TyrannoRoar,1066,4,4,0,100.0%,18,5,13,→ 0,+66
7,TuskMammoth,1061,40,26,14,65.0%,128,104,24,▼ 3,-35
8,LeonCrest,1058,23,13,10,56.5%,71,58,13,→ 0,+12
9,CobaltDragoon,1051,23,14,9,60.9%,75,57,18,▼ 3,-16
10,DranBrave,1049,24,14,10,58.3%,75,61,14,▲ 2,+27
11,FoxBrush,1046,26,16,10,61.5%,80,71,9,▼ 2,+13
12,KnightMail,1033,20,11,9,55.0%,61,49,12,▲ 7,+30
13,WyvernHover,1033,8,5,3,62.5%,24,17,7,▲ 2,+21
14,HellsBrave,1028,3,2,1,66.7%,12,6,6,→ 0,+28
15,RhinoReaper,1026,19,10,9,52.6%,65,58,7,▼ 1,+13
16,DranSword,1020,24,13,11,54.2%,68,70,-2,▲ 6,+31
17,ViperTail,1017,19,9,10,47.4%,55,54,1,▲ 11,+33
18,WeissTiger,1016,17,9,8,52.9%,48,42,6,▼ 7,-12
19,HellsReaper,1008,19,9,10,47.4%,54,50,4,▼ 3,-3
20,HellsChain,1006,21,10,11,47.6%,60,55,5,▼ 7,-12
21,CerberusFlame,1004,26,12,14,46.2%,67,73,-6,▼ 4,-3
22,SharkEdge,1001,23,12,11,52.2%,63,69,-6,▲ 9,+29
23,SilverWolf,1000,17,8,9,47.1%,50,50,0,▲ 7,+26
24,PerseusDark,999,21,10,11,47.6%,58,59,-1,▼ 14,-30
25,WizardArc,997,14,6,8,42.9%,44,47,-3,▼ 5,0
26,LeonClaw,994,19,9,10,47.4%,51,59,-8,▼ 8,-10
27,ClockMirage,987,4,2,2,50.0%,8,13,-5,→ 0,-13
28,UnicornSting,985,19,9,10,47.4%,48,53,-5,▼ 3,-2
29,CobaltDrake,978,12,4,8,33.3%,33,41,-8,▼ 3,-7
30,WolfHunt,973,4,1,3,25.0%,6,13,-7,▼ 9,-22
31,DranDagger,968,24,10,14,41.7%,64,80,-16,▼ 8,-21
32,CrimsonGaruda,964,21,8,13,38.1%,52,67,-15,▼ 5,-20
33,SolEclipse,956,17,6,11,35.3%,41,58,-17,▼ 9,-32
34,WhaleWave,954,22,9,13,40.9%,53,75,-22,▼ 1,-13
35,PhoenixRudder,951,9,3,6,33.3%,17,31,-14,→ 0,0
36,WhaleFlame,949,5,1,4,20.0%,8,19,-11,→ 0,0
37,PhoenixWing,949,27,11,16,40.7%,62,90,-28,▼ 3,-8
38,WizardRod,948,19,7,12,36.8%,48,64,-16,▼ 6,-21
39,DranBuster,946,11,3,8,27.3%,24,38,-14,▼ 2,0
40,EmperorMight,944,5,1,4,20.0%,6,18,-12,▼ 11,-36
41,PegasusBlast,934,8,2,6,25.0%,15,30,-15,▼ 3,0
42,BlackShell,926,9,2,7,22.2%,11,32,-21,▼ 2,0
43,SamuraiSaber,924,13,3,10,23.1%,24,43,-19,▼ 2,0
44,TyrannoBeat,919,13,3,10,23.1%,22,46,-24,▼ 5,-12
45,HellsHammer,899,5,0,5,0.0%,6,23,-17,▼ 3,0
46,WizardArrow,874,7,0,7,0.0%,7,28,-21,▼ 3,0
