Platz,Name,ELO,Spiele,Siege,Niederlagen,Winrate,Gewonnene Punkte,Verlorene Punkte,Differenz,Positionsdelta,ELOdelta
1,GolemRock,1020,1,1,0,100.0%,4,0,4,→ 0,0
2,TuskMammoth,1014,1,1,0,100.0%,4,2,2,→ 0,0
3,ViperTail,1014,1,1,0,100.0%,4,2,2,→ 0,0
4,ImpactDrake,1013,1,1,0,100.0%,4,3,1,▲ 24,+13
5,RhinoReaper,1000,0,0,0,0.0%,0,0,0,▼ 1,0
6,SolEclipse,1000,0,0,0,0.0%,0,0,0,▼ 1,0
7,HellsReaper,1000,0,0,0,0.0%,0,0,0,▼ 1,0
8,KnightMail,1000,0,0,0,0.0%,0,0,0,▼ 1,0
9,TyrannoRoar,1000,0,0,0,0.0%,0,0,0,▼ 1,0
10,SharkEdge,1000,0,0,0,0.0%,0,0,0,▼ 1,0
11,TyrannoBeat,1000,0,0,0,0.0%,0,0,0,▼ 1,0
12,EmperorMight,1000,0,0,0,0.0%,0,0,0,▼ 1,0
13,WeissTiger,1000,0,0,0,0.0%,0,0,0,▼ 1,0
14,WhaleFlame,1000,0,0,0,0.0%,0,0,0,▼ 1,0
15,UnicornSting,1000,0,0,0,0.0%,0,0,0,▼ 1,0
16,SilverWolf,1000,0,0,0,0.0%,0,0,0,▼ 1,0
17,HellsHammer,1000,0,0,0,0.0%,0,0,0,▼ 1,0
18,CobaltDragoon,1000,0,0,0,0.0%,0,0,0,▼ 1,0
19,DranDagger,1000,0,0,0,0.0%,0,0,0,▼ 1,0
20,DranBrave,1000,0,0,0,0.0%,0,0,0,▼ 1,0
21,HellsChain,1000,0,0,0,0.0%,0,0,0,▼ 1,0
22,WyvernHover,1000,0,0,0,0.0%,0,0,0,▼ 1,0
23,ClockMirage,1000,0,0,0,0.0%,0,0,0,▼ 1,0
24,SharkScale,1000,0,0,0,0.0%,0,0,0,▼ 1,0
25,PegasusBlast,1000,0,0,0,0.0%,0,0,0,→ 0,0
26,CrimsonGaruda,1000,0,0,0,0.0%,0,0,0,→ 0,0
27,HellsBrave,1000,0,0,0,0.0%,0,0,0,→ 0,0
28,CobaltDrake,1000,0,0,0,0.0%,0,0,0,▲ 1,0
29,DranBuster,1000,0,0,0,0.0%,0,0,0,▲ 1,0
30,PhoenixRudder,1000,0,0,0,0.0%,0,0,0,▲ 1,0
31,WhaleWave,1000,0,0,0,0.0%,0,0,0,▲ 1,0
32,LeonClaw,1000,0,0,0,0.0%,0,0,0,▲ 1,0
33,ValkyrieVolt,1000,0,0,0,0.0%,0,0,0,▲ 1,0
34,PerseusDark,1000,0,0,0,0.0%,0,0,0,▲ 1,0
35,DranSword,1000,0,0,0,0.0%,0,0,0,▲ 1,0
36,FoxBrush,1000,0,0,0,0.0%,0,0,0,▲ 1,0
37,CerberusFlame,1000,0,0,0,0.0%,0,0,0,▲ 1,0
38,PhoenixWing,1000,0,0,0,0.0%,0,0,0,▲ 1,0
39,WizardRod,1000,0,0,0,0.0%,0,0,0,▲ 1,0
40,WizardArrow,1000,0,0,0,0.0%,0,0,0,▲ 1,0
41,WolfHunt,1000,0,0,0,0.0%,0,0,0,▲ 1,0
42,ScorpioSpear,1000,0,0,0,0.0%,0,0,0,▲ 1,0
43,LeonCrest,987,1,0,1,0.0%,3,4,-1,▼ 19,-13
44,SamuraiSaber,986,1,0,1,0.0%,2,4,-2,→ 0,0
45,WizardArc,986,1,0,1,0.0%,2,4,-2,→ 0,0
46,BlackShell,980,1,0,1,0.0%,0,4,-4,→ 0,0
