Platz,Name,ELO,Spiele,Siege,Niederlagen,Winrate,Gewonnene Punkte,Verlorene Punkte,Differenz,Positionsdelta,ELOdelta
1,TuskMammoth,1014,1,1,0,100.0%,4,2,2,▲ 8,+14
2,ViperTail,1014,1,1,0,100.0%,4,2,2,▼ 1,0
3,RhinoReaper,1000,0,0,0,0.0%,0,0,0,▼ 1,0
4,SolEclipse,1000,0,0,0,0.0%,0,0,0,▼ 1,0
5,HellsReaper,1000,0,0,0,0.0%,0,0,0,▼ 1,0
6,KnightMail,1000,0,0,0,0.0%,0,0,0,▼ 1,0
7,TyrannoRoar,1000,0,0,0,0.0%,0,0,0,▼ 1,0
8,SharkEdge,1000,0,0,0,0.0%,0,0,0,▼ 1,0
9,TyrannoBeat,1000,0,0,0,0.0%,0,0,0,▼ 1,0
10,EmperorMight,1000,0,0,0,0.0%,0,0,0,▲ 1,0
11,WeissTiger,1000,0,0,0,0.0%,0,0,0,▲ 1,0
12,WhaleFlame,1000,0,0,0,0.0%,0,0,0,▲ 1,0
13,UnicornSting,1000,0,0,0,0.0%,0,0,0,▲ 1,0
14,SilverWolf,1000,0,0,0,0.0%,0,0,0,▲ 1,0
15,HellsHammer,1000,0,0,0,0.0%,0,0,0,▲ 1,0
16,CobaltDragoon,1000,0,0,0,0.0%,0,0,0,▲ 1,0
17,DranDagger,1000,0,0,0,0.0%,0,0,0,▲ 1,0
18,DranBrave,1000,0,0,0,0.0%,0,0,0,▲ 1,0
19,HellsChain,1000,0,0,0,0.0%,0,0,0,▲ 1,0
20,WyvernHover,1000,0,0,0,0.0%,0,0,0,▲ 1,0
21,ClockMirage,1000,0,0,0,0.0%,0,0,0,▲ 1,0
22,SharkScale,1000,0,0,0,0.0%,0,0,0,▲ 1,0
23,LeonCrest,1000,0,0,0,0.0%,0,0,0,▲ 1,0
24,PegasusBlast,1000,0,0,0,0.0%,0,0,0,▲ 1,0
25,GolemRock,1000,0,0,0,0.0%,0,0,0,▲ 1,0
26,CrimsonGaruda,1000,0,0,0,0.0%,0,0,0,▲ 1,0
27,HellsBrave,1000,0,0,0,0.0%,0,0,0,▲ 1,0
28,ImpactDrake,1000,0,0,0,0.0%,0,0,0,▲ 1,0
29,CobaltDrake,1000,0,0,0,0.0%,0,0,0,▲ 1,0
30,DranBuster,1000,0,0,0,0.0%,0,0,0,▲ 1,0
31,PhoenixRudder,1000,0,0,0,0.0%,0,0,0,▲ 1,0
32,WhaleWave,1000,0,0,0,0.0%,0,0,0,▲ 1,0
33,LeonClaw,1000,0,0,0,0.0%,0,0,0,▲ 1,0
34,ValkyrieVolt,1000,0,0,0,0.0%,0,0,0,▲ 1,0
35,PerseusDark,1000,0,0,0,0.0%,0,0,0,▲ 1,0
36,DranSword,1000,0,0,0,0.0%,0,0,0,▲ 1,0
37,FoxBrush,1000,0,0,0,0.0%,0,0,0,▲ 1,0
38,CerberusFlame,1000,0,0,0,0.0%,0,0,0,▲ 1,0
39,PhoenixWing,1000,0,0,0,0.0%,0,0,0,▲ 1,0
40,WizardRod,1000,0,0,0,0.0%,0,0,0,▲ 1,0
41,WizardArrow,1000,0,0,0,0.0%,0,0,0,▲ 1,0
42,BlackShell,1000,0,0,0,0.0%,0,0,0,▲ 1,0
43,WolfHunt,1000,0,0,0,0.0%,0,0,0,▲ 1,0
44,ScorpioSpear,1000,0,0,0,0.0%,0,0,0,▲ 1,0
45,SamuraiSaber,986,1,0,1,0.0%,2,4,-2,▼ 35,-14
46,WizardArc,986,1,0,1,0.0%,2,4,-2,→ 0,0
