Event,MatchIndex,Played,PassiveChange,Date,Bey,ELO,Position,Spiele,Siege,Niederlagen,Winrate
313,4,1,0,2026-02-13,CobaltDrake,992,12,4,2,2,0.5
313,1,0,1,2026-02-13,SolEclipse,976,23,1,0,1,0.0
313,1,0,1,2026-02-13,WizardArrow,980,19,1,0,1,0.0
314,5,1,0,2026-02-13,ValkyrieVolt,1213,1,5,5,0,1.0
314,6,1,0,2026-02-13,PhoenixWing,950,27,6,2,4,0.3333333333333333
315,1,0,1,2026-02-13,WeissTiger,974,24,1,0,1,0.0
315,1,0,1,2026-02-13,GolemRock,976,23,1,0,1,0.0
315,1,0,1,2026-02-13,EmperorMight,1014,8,1,1,0,1.0
315,2,0,1,2026-02-13,PegasusBlast,976,20,2,1,1,0.5
315,5,1,0,2026-02-13,TuskMammoth,962,26,5,2,3,0.4
315,2,0,1,2026-02-13,CobaltDragoon,1013,9,2,1,1,0.5
315,2,0,1,2026-02-13,ImpactDrake,1018,7,2,1,1,0.5
315,1,0,1,2026-02-13,SolEclipse,976,22,1,0,1,0.0
315,2,1,0,2026-02-13,LeonCrest,1030,6,2,1,1,0.5
315,1,0,1,2026-02-13,DranBuster,976,21,1,0,1,0.0
315,2,0,1,2026-02-13,HellsChain,973,25,2,1,1,0.5
315,5,0,1,2026-02-13,SamuraiSaber,1005,10,5,3,2,0.6
315,5,0,1,2026-02-13,DranDagger,1003,11,5,2,3,0.4
316,1,0,1,2026-02-13,FoxBrush,980,16,1,0,1,0.0
316,2,0,1,2026-02-13,PerseusDark,989,12,2,1,1,0.5
316,2,0,1,2026-02-13,CrimsonGaruda,983,15,2,1,1,0.5
316,1,0,1,2026-02-13,SharkEdge,980,17,1,0,1,0.0
316,5,1,0,2026-02-13,CobaltDrake,978,19,5,2,3,0.4
316,1,0,1,2026-02-13,WizardArrow,980,18,1,0,1,0.0
316,1,0,1,2026-02-13,DranBrave,986,13,1,0,1,0.0
316,1,0,1,2026-02-13,WolfHunt,986,14,1,0,1,0.0
316,6,1,0,2026-02-13,WizardArc,1110,3,6,5,1,0.8333333333333334
317,2,0,1,2026-02-13,ImpactDrake,1018,6,2,1,1,0.5
317,6,1,0,2026-02-13,ValkyrieVolt,1226,1,6,6,0,1.0
317,3,1,0,2026-02-13,LeonCrest,1018,7,3,1,2,0.3333333333333333
318,1,0,1,2026-02-13,FoxBrush,980,17,1,0,1,0.0
318,1,0,1,2026-02-13,EmperorMight,1014,7,1,1,0,1.0
318,2,0,1,2026-02-13,CobaltDragoon,1013,8,2,1,1,0.5
318,2,0,1,2026-02-13,CrimsonGaruda,983,16,2,1,1,0.5
318,1,0,1,2026-02-13,SharkEdge,980,18,1,0,1,0.0
318,6,1,0,2026-02-13,CobaltDrake,1006,9,6,3,3,0.5
318,4,1,0,2026-02-13,LeonCrest,986,15,4,1,3,0.25
318,1,0,1,2026-02-13,WizardArrow,980,19,1,0,1,0.0
319,7,1,0,2026-02-13,ValkyrieVolt,1259,1,7,7,0,1.0
319,7,1,0,2026-02-13,WizardArc,1080,3,7,5,2,0.7142857142857143
