Event,MatchIndex,Played,PassiveChange,Date,Bey,ELO,Position,Spiele,Siege,Niederlagen,Winrate
161,8,0,1,2025-12-27,GolemRock,1018,11,8,5,3,0.625
162,12,1,0,2025-12-27,DranDagger,1010,13,12,7,5,0.5833333333333334
162,9,0,1,2025-12-27,PerseusDark,1000,18,9,4,5,0.4444444444444444
162,8,0,1,2025-12-27,DranBuster,996,20,8,3,5,0.375
162,8,0,1,2025-12-27,HellsReaper,1000,17,8,4,4,0.5
162,8,0,1,2025-12-27,SilverWolf,995,21,8,3,5,0.375
162,12,0,1,2025-12-27,CerberusFlame,1015,11,12,7,5,0.5833333333333334
162,8,1,0,2025-12-27,LeonClaw,1005,15,8,4,4,0.5
162,11,0,1,2025-12-27,SharkEdge,1019,9,11,7,4,0.6363636363636364
162,12,0,1,2025-12-27,KnightMail,1011,12,12,6,6,0.5
162,10,0,1,2025-12-27,DranBrave,1002,16,10,5,5,0.5
162,10,0,1,2025-12-27,UnicornSting,997,19,10,5,5,0.5
162,8,0,1,2025-12-27,GolemRock,1018,10,8,5,3,0.625
163,15,0,1,2025-12-27,TuskMammoth,1027,8,15,10,5,0.6666666666666666
163,16,1,0,2025-12-27,FoxBrush,1060,2,16,12,4,0.75
163,8,0,1,2025-12-27,ViperTail,1028,7,8,5,3,0.625
163,11,0,1,2025-12-27,ScorpioSpear,1025,9,11,7,4,0.6363636363636364
163,16,0,1,2025-12-27,ImpactDrake,1061,1,16,12,4,0.75
163,11,0,1,2025-12-27,SharkEdge,1019,10,11,7,4,0.6363636363636364
163,9,1,0,2025-12-27,GolemRock,1032,6,9,6,3,0.6666666666666666
164,9,0,1,2025-12-27,PerseusDark,1000,17,9,4,5,0.4444444444444444
164,8,0,1,2025-12-27,HellsReaper,1000,16,8,4,4,0.5
164,7,1,0,2025-12-27,WeissTiger,1046,3,7,5,2,0.7142857142857143
164,11,1,0,2025-12-27,DranBrave,999,18,11,5,6,0.45454545454545453
165,16,1,0,2025-12-27,TuskMammoth,1029,7,16,11,5,0.6875
165,8,0,1,2025-12-27,ViperTail,1028,8,8,5,3,0.625
165,12,0,1,2025-12-27,CerberusFlame,1015,10,12,7,5,0.5833333333333334
165,12,1,0,2025-12-27,SharkEdge,1013,11,12,7,5,0.5833333333333334
166,12,1,0,2025-12-27,ScorpioSpear,1015,9,12,7,5,0.5833333333333334
166,16,0,1,2025-12-27,TuskMammoth,1029,8,16,11,5,0.6875
166,9,1,0,2025-12-27,ViperTail,1038,5,9,6,3,0.6666666666666666
166,9,0,1,2025-12-27,DranSword,1032,6,9,7,2,0.7777777777777778
166,9,0,1,2025-12-27,GolemRock,1032,7,9,6,3,0.6666666666666666
167,9,1,0,2025-12-27,HellsReaper,1009,15,9,5,4,0.5555555555555556
167,9,0,1,2025-12-27,ViperTail,1038,4,9,6,3,0.6666666666666666
167,8,0,1,2025-12-27,LeonClaw,1005,16,8,4,4,0.5
167,10,1,0,2025-12-27,CobaltDragoon,1030,7,10,6,4,0.6
167,9,0,1,2025-12-27,DranSword,1032,5,9,7,2,0.7777777777777778
167,9,0,1,2025-12-27,GolemRock,1032,6,9,6,3,0.6666666666666666
168,9,0,1,2025-12-27,PerseusDark,1000,16,9,4,5,0.4444444444444444
168,9,1,0,2025-12-27,LeonClaw,999,17,9,4,5,0.4444444444444444
168,10,1,0,2025-12-27,DranSword,1037,5,10,8,2,0.8
169,17,1,0,2025-12-27,TuskMammoth,1034,6,17,12,5,0.7058823529411765
169,9,0,1,2025-12-27,ViperTail,1038,3,9,6,3,0.6666666666666666
169,10,0,1,2025-12-27,CobaltDragoon,1030,8,10,6,4,0.6
169,10,0,1,2025-12-27,DranSword,1037,4,10,8,2,0.8
169,9,0,1,2025-12-27,GolemRock,1032,7,9,6,3,0.6666666666666666
169,8,1,0,2025-12-27,WeissTiger,1037,5,8,5,3,0.625
170,9,0,1,2025-12-27,PerseusDark,1000,17,9,4,5,0.4444444444444444
170,17,0,1,2025-12-27,TuskMammoth,1034,5,17,12,5,0.7058823529411765
170,8,0,1,2025-12-27,DranBuster,996,21,8,3,5,0.375
170,10,1,0,2025-12-27,ViperTail,1029,8,10,6,4,0.6
170,9,1,0,2025-12-27,LeonCrest,1002,16,9,5,4,0.5555555555555556
170,8,0,1,2025-12-27,SilverWolf,995,22,8,3,5,0.375
170,10,0,1,2025-12-27,WizardRod,992,24,10,5,5,0.5
170,9,0,1,2025-12-27,LeonClaw,999,18,9,4,5,0.4444444444444444
170,10,0,1,2025-12-27,CobaltDragoon,1030,7,10,6,4,0.6
170,10,0,1,2025-12-27,DranSword,1037,3,10,8,2,0.8
170,11,0,1,2025-12-27,DranBrave,999,19,11,5,6,0.45454545454545453
170,12,0,1,2025-12-27,PhoenixWing,993,23,12,6,6,0.5
170,10,0,1,2025-12-27,UnicornSting,997,20,10,5,5,0.5
170,9,0,1,2025-12-27,GolemRock,1032,6,9,6,3,0.6666666666666666
170,8,0,1,2025-12-27,WeissTiger,1037,4,8,5,3,0.625
171,17,0,1,2025-12-27,TuskMammoth,1034,6,17,12,5,0.7058823529411765
171,10,1,0,2025-12-27,GolemRock,1035,5,10,7,3,0.7
171,10,1,0,2025-12-27,HellsReaper,1006,15,10,5,5,0.5
172,12,0,1,2025-12-27,DranDagger,1010,14,12,7,5,0.5833333333333334
172,17,0,1,2025-12-27,TuskMammoth,1034,5,17,12,5,0.7058823529411765
172,10,0,1,2025-12-27,ViperTail,1029,7,10,6,4,0.6
172,10,1,0,2025-12-27,LeonCrest,1011,13,10,6,4,0.6
172,10,0,1,2025-12-27,HellsReaper,1006,16,10,5,5,0.5
172,10,0,1,2025-12-27,CobaltDragoon,1030,6,10,6,4,0.6
172,11,1,0,2025-12-27,DranSword,1028,8,11,8,3,0.7272727272727273
172,11,0,1,2025-12-27,RhinoReaper,1010,15,11,6,5,0.5454545454545454
172,10,0,1,2025-12-27,GolemRock,1035,4,10,7,3,0.7
172,8,0,1,2025-12-27,WeissTiger,1037,3,8,5,3,0.625
173,18,1,0,2025-12-27,TuskMammoth,1037,4,18,13,5,0.7222222222222222
173,11,1,0,2025-12-27,GolemRock,1029,6,11,7,4,0.6363636363636364
173,10,0,1,2025-12-27,CobaltDragoon,1030,5,10,6,4,0.6
174,10,0,1,2025-12-27,CobaltDragoon,1030,6,10,6,4,0.6
174,12,1,0,2025-12-27,GolemRock,1021,8,12,7,5,0.5833333333333334
174,12,1,0,2025-12-27,DranSword,1036,5,12,9,3,0.75
175,12,0,1,2025-12-27,ScorpioSpear,1015,10,12,7,5,0.5833333333333334
175,19,1,0,2025-12-27,TuskMammoth,1030,5,19,13,6,0.6842105263157895
175,11,1,0,2025-12-27,LeonCrest,1024,8,11,7,4,0.6363636363636364
175,12,0,1,2025-12-27,CerberusFlame,1015,11,12,7,5,0.5833333333333334
175,12,0,1,2025-12-27,SharkEdge,1013,12,12,7,5,0.5833333333333334
175,12,0,1,2025-12-27,DranSword,1036,4,12,9,3,0.75
175,12,0,1,2025-12-27,KnightMail,1011,13,12,6,6,0.5
175,12,0,1,2025-12-27,GolemRock,1021,9,12,7,5,0.5833333333333334
