match_id,round_number,winner,finish_type,points_awarded,notes
M0371,1,DranDagger,spin,1,
M0371,2,DranBrave,spin,1,
M0371,3,DranDagger,spin,1,
M0371,4,DranBrave,pocket,2,
M0371,5,DranBrave,spin,1,
M0372,1,HellsReaper,pocket,2,
M0372,2,PhoenixWing,pocket,2,
M0372,3,PhoenixWing,pocket,2,
M0373,1,WeissTiger,pocket,2,
M0373,2,WeissTiger,pocket,2,
M0374,1,KnightMail,pocket,2,
M0374,2,KnightMail,pocket,2,
M0375,1,GolemRock,extreme,3,
M0375,2,ViperTail,pocket,2,
M0375,3,GolemRock,pocket,2,
M0376,1,DranSword,pocket,2,
M0376,2,DranSword,extreme,3,
M0377,1,CobaltDragoon,spin,1,
M0377,2,FoxBrush,spin,1,
M0377,3,FoxBrush,burst,2,
M0377,4,FoxBrush,pocket,2,
M0378,1,ImpactDrake,extreme,3,
M0378,2,CerberusFlame,spin,1,
M0378,3,CerberusFlame,pocket,2,
M0378,4,ImpactDrake,burst,2,
M0379,1,LeonCrest,burst,2,
M0379,2,ScorpioSpear,pocket,2,
M0379,3,ScorpioSpear,extreme,3,
M0380,1,HellsBrave,pocket,2,
M0380,2,HellsBrave,spin,1,
M0380,3,TyrannoRoar,pocket,2,
M0380,4,TyrannoRoar,spin,1,
M0380,5,TyrannoRoar,extreme,3,
M0381,1,TyrannoRoar,pocket,2,
M0381,2,TyrannoRoar,pocket,2,
M0382,1,HellsBrave,extreme,3,
M0382,2,HellsBrave,burst,2,
M0383,1,TyrannoRoar,burst,2,
M0383,2,TyrannoRoar,burst,2,
M0384,1,ClockMirage,burst,2,
M0384,2,EmperorMight,burst,2,
M0384,3,ClockMirage,spin,1,
M0384,4,ClockMirage,spin,1,
M0385,1,ClockMirage,spin,1,
M0385,2,ClockMirage,spin,1,
M0385,3,WizardRod,burst,2,
M0385,4,ClockMirage,burst,2,
M0386,1,SilverWolf,spin,1,
M0386,2,SilverWolf,pocket,2,
M0386,3,SilverWolf,pocket,2,
M0387,1,CobaltDrake,stadium_exit,2,
M0387,2,TyrannoRoar,spin,1,
M0387,3,TyrannoRoar,spin,1,
M0387,4,TyrannoRoar,pocket,2,
M0388,1,HellsBrave,burst,2,
M0388,2,HellsBrave,burst,2,
M0389,1,PerseusDark,spin,1,
M0389,2,CerberusFlame,spin,1,
M0389,3,CerberusFlame,spin,1,
M0389,4,CerberusFlame,spin,1,
M0389,5,CerberusFlame,pocket,2,
M0390,1,SilverWolf,spin,1,
M0390,2,SilverWolf,spin,1,
M0390,3,SilverWolf,spin,1,
M0390,4,SilverWolf,spin,1,
M0391,1,LeonClaw,extreme,3,
M0391,2,LeonClaw,pocket,2,
M0392,1,SharkEdge,extreme,3,
M0392,2,UnicornSting,pocket,2,
M0392,3,UnicornSting,burst,2,
M0393,1,CrimsonGaruda,burst,2,
M0393,2,CrimsonGaruda,burst,2,
M0394,1,HellsChain,spin,1,
M0394,2,HellsChain,spin,1,
M0394,3,RhinoReaper,pocket,2,
M0394,4,RhinoReaper,spin,1,
M0394,5,HellsChain,burst,2,
M0395,1,UnicornSting,extreme,3,
M0395,2,WhaleWave,extreme,3,
M0395,3,WhaleWave,burst,2,
M0396,1,RhinoReaper,pocket,2,
M0396,2,CrimsonGaruda,burst,2,
M0396,3,CrimsonGaruda,extreme,3,
M0397,1,HellsChain,spin,1,
M0397,2,HellsChain,extreme,3,
M0398,1,SilverWolf,spin,1,
M0398,2,SilverWolf,burst,2,
M0398,3,SharkEdge,burst,2,
M0398,4,SilverWolf,spin,1,
M0399,1,ValkyrieVolt,burst,2,
M0399,2,ValkyrieVolt,burst,2,
M0400,1,WeissTiger,pocket,2,
M0400,2,WeissTiger,spin,1,
M0400,3,WeissTiger,spin,1,
M0401,1,KnightMail,burst,2,
M0401,2,KnightMail,spin,1,
M0401,3,KnightMail,spin,1,
M0402,1,PhoenixWing,pocket,2,
M0402,2,SolEclipse,spin,1,
M0402,3,SolEclipse,pocket,2,
M0402,4,PhoenixWing,pocket,2,
M0403,1,DranDagger,burst,2,
M0403,2,HellsReaper,spin,1,
M0403,3,HellsReaper,pocket,2,
M0403,4,HellsReaper,pocket,2,
M0404,1,SharkScale,spin,1,
M0404,2,SharkScale,spin,1,
M0404,3,SharkScale,burst,2,
M0405,1,SolEclipse,spin,1,
M0405,2,DranDagger,pocket,2,
M0405,3,SolEclipse,pocket,2,
M0405,4,DranDagger,stadium_exit,2,
M0406,1,HellsReaper,spin,1,
M0406,2,SharkScale,extreme,3,
M0406,3,SharkScale,pocket,2,
M0407,1,WyvernHover,pocket,2,
M0407,2,DranBrave,extreme,3,
M0407,3,DranBrave,spin,1,
M0408,1,PhoenixWing,pocket,2,
M0408,2,PerseusDark,pocket,2,
M0408,3,PerseusDark,pocket,2,
M0409,1,WeissTiger,spin,1,
M0409,2,KnightMail,pocket,2,
M0409,3,WeissTiger,extreme,3,
M0410,1,ImpactDrake,pocket,2,
M0410,2,ScorpioSpear,spin,1,
M0410,3,ImpactDrake,pocket,2,
M0411,1,ViperTail,pocket,2,
M0411,2,ViperTail,spin,1,
M0411,3,ViperTail,extreme,3,
M0412,1,FoxBrush,pocket,2,
M0412,2,FoxBrush,extreme,3,
M0413,1,TuskMammoth,extreme,3,
M0413,2,TuskMammoth,burst,2,
M0414,1,DranSword,pocket,2,
M0414,2,GolemRock,burst,2,
M0414,3,DranSword,burst,2,
M0415,1,CerberusFlame,pocket,2,
M0415,2,TuskMammoth,spin,1,
M0415,3,TuskMammoth,burst,2,
M0415,4,CerberusFlame,pocket,2,
M0416,1,CobaltDragoon,burst,2,
M0416,2,CobaltDragoon,spin,1,
M0416,3,GolemRock,burst,2,
M0416,4,GolemRock,pocket,2,
M0417,1,ViperTail,burst,2,
M0417,2,DranSword,spin,1,
M0417,3,ViperTail,burst,2,
M0418,1,FoxBrush,pocket,2,
M0418,2,ScorpioSpear,spin,1,
M0418,3,ScorpioSpear,pocket,2,
M0418,4,FoxBrush,burst,2,
