Event,MatchIndex,Played,PassiveChange,Date,Bey,ELO,Position,Spiele,Siege,Niederlagen,Winrate
37,1,0,1,2025-11-12,BlackShell,980,24,1,0,1,0.0
37,1,0,1,2025-11-12,ScorpioSpear,986,23,1,0,1,0.0
38,1,0,1,2025-11-12,RhinoReaper,980,28,1,0,1,0.0
38,1,0,1,2025-11-12,SharkEdge,976,30,1,0,1,0.0
38,3,1,0,2025-11-12,TyrannoBeat,982,24,3,1,2,0.3333333333333333
38,3,0,1,2025-11-12,TuskMammoth,1008,9,3,2,1,0.6666666666666666
38,3,0,1,2025-11-12,WeissTiger,998,15,3,1,2,0.3333333333333333
38,2,0,1,2025-11-12,WizardArc,973,33,2,0,2,0.0
38,2,0,1,2025-11-12,SilverWolf,1006,11,2,1,1,0.5
38,2,0,1,2025-11-12,DranDagger,1002,13,2,1,1,0.5
38,2,0,1,2025-11-12,DranBrave,999,14,2,1,1,0.5
38,2,0,1,2025-11-12,HellsChain,1005,12,2,1,1,0.5
38,2,0,1,2025-11-12,LeonCrest,973,32,2,0,2,0.0
38,3,0,1,2025-11-12,GolemRock,1009,8,3,2,1,0.6666666666666666
38,1,0,1,2025-11-12,CrimsonGaruda,980,26,1,0,1,0.0
38,1,0,1,2025-11-12,DranBuster,976,29,1,0,1,0.0
38,1,0,1,2025-11-12,WhaleWave,976,31,1,0,1,0.0
38,1,0,1,2025-11-12,LeonClaw,980,27,1,0,1,0.0
38,2,0,1,2025-11-12,PerseusDark,1007,10,2,1,1,0.5
38,1,1,0,2025-11-12,CerberusFlame,1016,6,1,1,0,1.0
38,5,0,1,2025-11-12,WizardRod,1011,7,5,3,2,0.6
38,1,0,1,2025-11-12,BlackShell,980,25,1,0,1,0.0
39,1,0,1,2025-11-12,CerberusFlame,1016,7,1,1,0,1.0
39,1,0,1,2025-11-12,RhinoReaper,980,29,1,0,1,0.0
39,2,0,1,2025-11-12,LeonCrest,973,33,2,0,2,0.0
39,3,0,1,2025-11-12,GolemRock,1009,9,3,2,1,0.6666666666666666
39,1,0,1,2025-11-12,CrimsonGaruda,980,27,1,0,1,0.0
39,2,0,1,2025-11-12,WizardArc,973,34,2,0,2,0.0
39,1,1,0,2025-11-12,KnightMail,1025,5,1,1,0,1.0
39,5,0,1,2025-11-12,WizardRod,1011,8,5,3,2,0.6
39,1,0,1,2025-11-12,BlackShell,980,26,1,0,1,0.0
39,3,0,1,2025-11-12,CobaltDragoon,1019,6,3,2,1,0.6666666666666666
39,1,0,1,2025-11-12,DranBuster,976,30,1,0,1,0.0
39,1,0,1,2025-11-12,SharkEdge,976,31,1,0,1,0.0
39,3,0,1,2025-11-12,TyrannoBeat,982,25,3,1,2,0.3333333333333333
39,3,0,1,2025-11-12,TuskMammoth,1008,10,3,2,1,0.6666666666666666
39,1,0,1,2025-11-12,WhaleWave,976,32,1,0,1,0.0
39,1,0,1,2025-11-12,LeonClaw,980,28,1,0,1,0.0
39,3,1,0,2025-11-12,PerseusDark,983,24,3,1,2,0.3333333333333333
40,1,0,1,2025-11-12,CerberusFlame,1016,6,1,1,0,1.0
40,3,0,1,2025-11-12,WeissTiger,998,16,3,1,2,0.3333333333333333
40,1,0,1,2025-11-12,ScorpioSpear,986,24,1,0,1,0.0
40,1,0,1,2025-11-12,HellsReaper,986,23,1,0,1,0.0
40,4,0,1,2025-11-12,PhoenixWing,991,19,4,2,2,0.5
40,1,0,1,2025-11-12,KnightMail,1025,4,1,1,0,1.0
40,2,1,0,2025-11-12,BlackShell,1002,14,2,1,1,0.5
40,3,0,1,2025-11-12,CobaltDragoon,1019,5,3,2,1,0.6666666666666666
40,1,0,1,2025-11-12,HellsHammer,987,20,1,0,1,0.0
40,1,0,1,2025-11-12,WizardArrow,987,21,1,0,1,0.0
40,3,0,1,2025-11-12,TyrannoBeat,982,26,3,1,2,0.3333333333333333
40,3,0,1,2025-11-12,PerseusDark,983,25,3,1,2,0.3333333333333333
40,4,0,1,2025-11-12,PhoenixRudder,996,18,4,2,2,0.5
40,2,0,1,2025-11-12,DranBrave,999,15,2,1,1,0.5
40,2,0,1,2025-11-12,ViperTail,997,17,2,1,1,0.5
40,1,0,1,2025-11-12,SamuraiSaber,986,22,1,0,1,0.0
40,5,1,0,2025-11-12,DranSword,1012,7,5,3,2,0.6
41,1,0,1,2025-11-12,RhinoReaper,980,30,1,0,1,0.0
41,2,0,1,2025-11-12,LeonCrest,973,34,2,0,2,0.0
41,1,1,0,2025-11-12,PegasusBlast,983,26,1,0,1,0.0
41,1,0,1,2025-11-12,CrimsonGaruda,980,28,1,0,1,0.0
41,2,0,1,2025-11-12,WizardArc,973,35,2,0,2,0.0
41,1,0,1,2025-11-12,DranBuster,976,31,1,0,1,0.0
41,1,0,1,2025-11-12,SharkEdge,976,32,1,0,1,0.0
41,3,0,1,2025-11-12,TyrannoBeat,982,27,3,1,2,0.3333333333333333
41,1,0,1,2025-11-12,WhaleWave,976,33,1,0,1,0.0
41,1,0,1,2025-11-12,LeonClaw,980,29,1,0,1,0.0
41,6,1,0,2025-11-12,FoxBrush,1066,2,6,5,1,0.8333333333333334
42,1,0,1,2025-11-12,HellsReaper,986,22,1,0,1,0.0
42,3,0,1,2025-11-12,TyrannoBeat,982,26,3,1,2,0.3333333333333333
42,3,0,1,2025-11-12,TuskMammoth,1008,11,3,2,1,0.6666666666666666
42,1,0,1,2025-11-12,SamuraiSaber,986,21,1,0,1,0.0
42,2,0,1,2025-11-12,SilverWolf,1006,12,2,1,1,0.5
42,1,0,1,2025-11-12,HellsHammer,987,19,1,0,1,0.0
42,2,0,1,2025-11-12,DranDagger,1002,14,2,1,1,0.5
42,3,1,0,2025-11-12,DranBrave,980,27,3,1,2,0.3333333333333333
42,2,0,1,2025-11-12,HellsChain,1005,13,2,1,1,0.5
42,1,0,1,2025-11-12,PegasusBlast,983,25,1,0,1,0.0
42,3,0,1,2025-11-12,GolemRock,1009,10,3,2,1,0.6666666666666666
42,4,0,1,2025-11-12,PhoenixRudder,996,17,4,2,2,0.5
42,3,0,1,2025-11-12,PerseusDark,983,24,3,1,2,0.3333333333333333
42,5,0,1,2025-11-12,DranSword,1012,8,5,3,2,0.6
42,4,0,1,2025-11-12,PhoenixWing,991,18,4,2,2,0.5
42,5,0,1,2025-11-12,WizardRod,1011,9,5,3,2,0.6
42,2,0,1,2025-11-12,BlackShell,1002,15,2,1,1,0.5
42,1,0,1,2025-11-12,WizardArrow,987,20,1,0,1,0.0
42,3,1,0,2025-11-12,ViperTail,1016,7,3,2,1,0.6666666666666666
42,1,0,1,2025-11-12,ScorpioSpear,986,23,1,0,1,0.0
43,1,0,1,2025-11-12,RhinoReaper,980,29,1,0,1,0.0
43,2,1,0,2025-11-12,HellsReaper,971,35,2,0,2,0.0
43,1,0,1,2025-11-12,SharkEdge,976,31,1,0,1,0.0
43,3,0,1,2025-11-12,TyrannoBeat,982,25,3,1,2,0.3333333333333333
43,1,0,1,2025-11-12,SamuraiSaber,986,22,1,0,1,0.0
43,3,0,1,2025-11-12,WeissTiger,998,17,3,1,2,0.3333333333333333
43,2,0,1,2025-11-12,WizardArc,973,34,2,0,2,0.0
43,1,0,1,2025-11-12,HellsHammer,987,20,1,0,1,0.0
43,3,0,1,2025-11-12,DranBrave,980,26,3,1,2,0.3333333333333333
43,2,0,1,2025-11-12,LeonCrest,973,33,2,0,2,0.0
43,1,0,1,2025-11-12,PegasusBlast,983,24,1,0,1,0.0
43,1,0,1,2025-11-12,CrimsonGaruda,980,27,1,0,1,0.0
43,1,0,1,2025-11-12,DranBuster,976,30,1,0,1,0.0
43,4,0,1,2025-11-12,PhoenixRudder,996,18,4,2,2,0.5
43,1,0,1,2025-11-12,WhaleWave,976,32,1,0,1,0.0
43,1,0,1,2025-11-12,LeonClaw,980,28,1,0,1,0.0
43,3,0,1,2025-11-12,PerseusDark,983,23,3,1,2,0.3333333333333333
43,4,0,1,2025-11-12,PhoenixWing,991,19,4,2,2,0.5
43,1,0,1,2025-11-12,WizardArrow,987,21,1,0,1,0.0
43,2,1,0,2025-11-12,ScorpioSpear,1001,16,2,1,1,0.5
44,1,0,1,2025-11-12,RhinoReaper,980,31,1,0,1,0.0
44,1,1,0,2025-11-12,WhaleFlame,985,24,1,0,1,0.0
44,1,0,1,2025-11-12,LeonClaw,980,30,1,0,1,0.0
44,2,0,1,2025-11-12,LeonCrest,973,34,2,0,2,0.0
44,1,0,1,2025-11-12,PegasusBlast,983,26,1,0,1,0.0
44,1,0,1,2025-11-12,CrimsonGaruda,980,29,1,0,1,0.0
44,2,0,1,2025-11-12,WizardArc,973,35,2,0,2,0.0
44,2,0,1,2025-11-12,HellsReaper,971,36,2,0,2,0.0
44,4,0,1,2025-11-12,PhoenixWing,991,20,4,2,2,0.5
44,1,0,1,2025-11-12,WizardArrow,987,22,1,0,1,0.0
44,1,0,1,2025-11-12,HellsHammer,987,21,1,0,1,0.0
44,1,0,1,2025-11-12,DranBuster,976,32,1,0,1,0.0
44,1,0,1,2025-11-12,SharkEdge,976,33,1,0,1,0.0
44,3,0,1,2025-11-12,TyrannoBeat,982,27,3,1,2,0.3333333333333333
44,3,0,1,2025-11-12,PerseusDark,983,25,3,1,2,0.3333333333333333
44,2,1,0,2025-11-12,WhaleWave,994,19,2,1,1,0.5
44,3,0,1,2025-11-12,DranBrave,980,28,3,1,2,0.3333333333333333
44,1,0,1,2025-11-12,SamuraiSaber,986,23,1,0,1,0.0
45,3,0,1,2025-11-12,WeissTiger,998,18,3,1,2,0.3333333333333333
45,2,0,1,2025-11-12,LeonCrest,973,33,2,0,2,0.0
45,2,0,1,2025-11-12,WizardArc,973,34,2,0,2,0.0
45,2,0,1,2025-11-12,HellsReaper,971,35,2,0,2,0.0
45,4,0,1,2025-11-12,PhoenixWing,991,21,4,2,2,0.5
45,1,0,1,2025-11-12,HellsHammer,987,22,1,0,1,0.0
45,1,0,1,2025-11-12,WizardArrow,987,23,1,0,1,0.0
45,2,1,0,2025-11-12,DranBuster,1000,17,2,1,1,0.5
45,1,0,1,2025-11-12,SharkEdge,976,32,1,0,1,0.0
45,4,0,1,2025-11-12,PhoenixRudder,996,19,4,2,2,0.5
45,2,0,1,2025-11-12,WhaleWave,994,20,2,1,1,0.5
45,2,1,0,2025-11-12,SamuraiSaber,964,36,2,0,2,0.0
46,2,1,0,2025-11-12,RhinoReaper,995,20,2,1,1,0.5
46,2,0,1,2025-11-12,LeonCrest,973,32,2,0,2,0.0
46,2,0,1,2025-11-12,WizardArc,973,33,2,0,2,0.0
46,4,0,1,2025-11-12,PhoenixWing,991,22,4,2,2,0.5
46,2,1,0,2025-11-12,WizardArrow,972,34,2,0,2,0.0
46,1,0,1,2025-11-12,HellsHammer,987,23,1,0,1,0.0
46,1,0,1,2025-11-12,SharkEdge,976,31,1,0,1,0.0
46,2,0,1,2025-11-12,WhaleWave,994,21,2,1,1,0.5
47,1,0,1,2025-11-12,WhaleFlame,985,25,1,0,1,0.0
47,2,0,1,2025-11-12,LeonCrest,973,31,2,0,2,0.0
47,1,0,1,2025-11-12,PegasusBlast,983,27,1,0,1,0.0
47,2,1,0,2025-11-12,CrimsonGaruda,962,36,2,0,2,0.0
47,2,0,1,2025-11-12,WizardArc,973,32,2,0,2,0.0
47,2,0,1,2025-11-12,HellsReaper,971,34,2,0,2,0.0
47,4,0,1,2025-11-12,PhoenixWing,991,23,4,2,2,0.5
47,2,0,1,2025-11-12,SamuraiSaber,964,35,2,0,2,0.0
47,1,0,1,2025-11-12,HellsHammer,987,24,1,0,1,0.0
47,2,0,1,2025-11-12,WizardArrow,972,33,2,0,2,0.0
47,2,1,0,2025-11-12,SharkEdge,995,21,2,1,1,0.5
47,3,0,1,2025-11-12,TyrannoBeat,982,28,3,1,2,0.3333333333333333
47,2,0,1,2025-11-12,WhaleWave,994,22,2,1,1,0.5
47,3,0,1,2025-11-12,DranBrave,980,29,3,1,2,0.3333333333333333
47,3,0,1,2025-11-12,PerseusDark,983,26,3,1,2,0.3333333333333333
48,2,1,0,2025-11-12,LeonClaw,973,30,2,0,2,0.0
48,7,1,0,2025-11-12,ImpactDrake,1129,1,7,7,0,1.0
49,1,0,1,2025-11-12,WhaleFlame,985,24,1,0,1,0.0
49,2,0,1,2025-11-12,LeonClaw,973,29,2,0,2,0.0
49,2,0,1,2025-11-12,LeonCrest,973,30,2,0,2,0.0
49,1,0,1,2025-11-12,PegasusBlast,983,26,1,0,1,0.0
49,2,0,1,2025-11-12,WizardArc,973,31,2,0,2,0.0
49,4,0,1,2025-11-12,UnicornSting,1034,4,4,3,1,0.75
49,2,0,1,2025-11-12,HellsReaper,971,33,2,0,2,0.0
49,2,0,1,2025-11-12,SamuraiSaber,964,34,2,0,2,0.0
49,1,0,1,2025-11-12,KnightMail,1025,5,1,1,0,1.0
49,2,1,0,2025-11-12,HellsHammer,963,35,2,0,2,0.0
49,4,1,0,2025-11-12,CobaltDragoon,1042,3,4,3,1,0.75
49,2,0,1,2025-11-12,WizardArrow,972,32,2,0,2,0.0
49,3,0,1,2025-11-12,TyrannoBeat,982,27,3,1,2,0.3333333333333333
49,3,0,1,2025-11-12,DranBrave,980,28,3,1,2,0.3333333333333333
49,3,0,1,2025-11-12,PerseusDark,983,25,3,1,2,0.3333333333333333
50,3,1,0,2025-11-12,HellsChain,992,22,3,1,2,0.3333333333333333
50,1,0,1,2025-11-12,CerberusFlame,1016,7,1,1,0,1.0
50,3,0,1,2025-11-12,WeissTiger,998,17,3,1,2,0.3333333333333333
50,4,0,1,2025-11-12,PhoenixRudder,996,18,4,2,2,0.5
50,2,0,1,2025-11-12,RhinoReaper,995,19,2,1,1,0.5
50,3,0,1,2025-11-12,GolemRock,1009,11,3,2,1,0.6666666666666666
50,5,0,1,2025-11-12,WizardRod,1011,10,5,3,2,0.6
50,2,0,1,2025-11-12,BlackShell,1002,14,2,1,1,0.5
50,2,0,1,2025-11-12,DranBuster,1000,16,2,1,1,0.5
50,2,0,1,2025-11-12,SharkEdge,995,20,2,1,1,0.5
50,2,0,1,2025-11-12,DranDagger,1002,13,2,1,1,0.5
50,4,1,0,2025-11-12,TuskMammoth,1020,6,4,3,1,0.75
50,2,0,1,2025-11-12,WhaleWave,994,21,2,1,1,0.5
50,3,0,1,2025-11-12,ViperTail,1016,8,3,2,1,0.6666666666666666
50,2,0,1,2025-11-12,ScorpioSpear,1001,15,2,1,1,0.5
50,5,0,1,2025-11-12,DranSword,1012,9,5,3,2,0.6
51,5,1,0,2025-11-12,UnicornSting,1007,12,5,3,2,0.6
51,2,0,1,2025-11-12,SilverWolf,1006,13,2,1,1,0.5
51,3,1,0,2025-11-12,DranDagger,1026,4,3,2,1,0.6666666666666666
52,2,1,0,2025-11-12,CerberusFlame,1033,4,2,2,0,1.0
52,3,0,1,2025-11-12,WeissTiger,998,16,3,1,2,0.3333333333333333
52,2,0,1,2025-11-12,RhinoReaper,995,18,2,1,1,0.5
52,4,0,1,2025-11-12,PhoenixRudder,996,17,4,2,2,0.5
52,4,1,0,2025-11-12,GolemRock,994,20,4,2,2,0.5
52,5,0,1,2025-11-12,UnicornSting,1007,11,5,3,2,0.6
52,2,0,1,2025-11-12,SilverWolf,1006,12,2,1,1,0.5
52,1,0,1,2025-11-12,KnightMail,1025,6,1,1,0,1.0
52,2,0,1,2025-11-12,BlackShell,1002,13,2,1,1,0.5
52,2,0,1,2025-11-12,DranBuster,1000,15,2,1,1,0.5
52,2,0,1,2025-11-12,SharkEdge,995,19,2,1,1,0.5
52,3,0,1,2025-11-12,DranDagger,1026,5,3,2,1,0.6666666666666666
52,4,0,1,2025-11-12,TuskMammoth,1020,7,4,3,1,0.75
52,2,0,1,2025-11-12,ScorpioSpear,1001,14,2,1,1,0.5
53,3,0,1,2025-11-12,WeissTiger,998,15,3,1,2,0.3333333333333333
53,2,0,1,2025-11-12,RhinoReaper,995,17,2,1,1,0.5
53,3,0,1,2025-11-12,HellsChain,992,21,3,1,2,0.3333333333333333
53,4,0,1,2025-11-12,GolemRock,994,19,4,2,2,0.5
53,4,0,1,2025-11-12,PhoenixWing,991,22,4,2,2,0.5
53,3,1,0,2025-11-12,BlackShell,986,23,3,1,2,0.3333333333333333
53,2,0,1,2025-11-12,DranBuster,1000,14,2,1,1,0.5
53,2,0,1,2025-11-12,SharkEdge,995,18,2,1,1,0.5
53,4,0,1,2025-11-12,PhoenixRudder,996,16,4,2,2,0.5
53,2,0,1,2025-11-12,WhaleWave,994,20,2,1,1,0.5
53,2,0,1,2025-11-12,ScorpioSpear,1001,13,2,1,1,0.5
53,7,1,0,2025-11-12,FoxBrush,1083,2,7,6,1,0.8571428571428571
54,3,0,1,2025-11-12,HellsChain,992,20,3,1,2,0.3333333333333333
54,1,0,1,2025-11-12,WhaleFlame,985,23,1,0,1,0.0
54,1,0,1,2025-11-12,PegasusBlast,983,25,1,0,1,0.0
54,5,0,1,2025-11-12,UnicornSting,1007,12,5,3,2,0.6
54,2,0,1,2025-11-12,SilverWolf,1006,13,2,1,1,0.5
54,4,0,1,2025-11-12,PhoenixWing,991,21,4,2,2,0.5
54,5,0,1,2025-11-12,WizardRod,1011,11,5,3,2,0.6
54,3,0,1,2025-11-12,BlackShell,986,22,3,1,2,0.3333333333333333
54,3,0,1,2025-11-12,TyrannoBeat,982,26,3,1,2,0.3333333333333333
54,3,0,1,2025-11-12,PerseusDark,983,24,3,1,2,0.3333333333333333
54,3,1,0,2025-11-12,WhaleWave,979,28,3,1,2,0.3333333333333333
54,3,0,1,2025-11-12,DranBrave,980,27,3,1,2,0.3333333333333333
54,3,1,0,2025-11-12,ScorpioSpear,1016,9,3,2,1,0.6666666666666666
54,5,0,1,2025-11-12,DranSword,1012,10,5,3,2,0.6
55,3,1,0,2025-11-12,RhinoReaper,1008,12,3,2,1,0.6666666666666666
55,3,0,1,2025-11-12,WeissTiger,998,16,3,1,2,0.3333333333333333
55,3,0,1,2025-11-12,HellsChain,992,19,3,1,2,0.3333333333333333
55,1,0,1,2025-11-12,WhaleFlame,985,22,1,0,1,0.0
55,1,0,1,2025-11-12,PegasusBlast,983,24,1,0,1,0.0
55,4,0,1,2025-11-12,GolemRock,994,18,4,2,2,0.5
55,5,0,1,2025-11-12,UnicornSting,1007,13,5,3,2,0.6
55,2,0,1,2025-11-12,SilverWolf,1006,14,2,1,1,0.5
55,4,0,1,2025-11-12,PhoenixWing,991,20,4,2,2,0.5
55,3,0,1,2025-11-12,BlackShell,986,21,3,1,2,0.3333333333333333
55,2,0,1,2025-11-12,DranBuster,1000,15,2,1,1,0.5
55,3,1,0,2025-11-12,SharkEdge,982,26,3,1,2,0.3333333333333333
55,3,0,1,2025-11-12,TyrannoBeat,982,25,3,1,2,0.3333333333333333
55,4,0,1,2025-11-12,PhoenixRudder,996,17,4,2,2,0.5
55,3,0,1,2025-11-12,PerseusDark,983,23,3,1,2,0.3333333333333333
56,3,0,1,2025-11-12,RhinoReaper,1008,13,3,2,1,0.6666666666666666
56,5,0,1,2025-11-12,UnicornSting,1007,14,5,3,2,0.6
56,3,1,0,2025-11-12,SilverWolf,1026,6,3,2,1,0.6666666666666666
56,8,1,0,2025-11-12,ImpactDrake,1104,1,8,7,1,0.875
56,1,0,1,2025-11-12,KnightMail,1025,7,1,1,0,1.0
56,5,0,1,2025-11-12,WizardRod,1011,12,5,3,2,0.6
56,4,0,1,2025-11-12,TuskMammoth,1020,8,4,3,1,0.75
56,3,0,1,2025-11-12,ViperTail,1016,9,3,2,1,0.6666666666666666
56,3,0,1,2025-11-12,ScorpioSpear,1016,10,3,2,1,0.6666666666666666
56,5,0,1,2025-11-12,DranSword,1012,11,5,3,2,0.6
57,2,1,0,2025-11-12,KnightMail,1042,3,2,2,0,1.0
57,5,1,0,2025-11-12,CobaltDragoon,1025,7,5,3,2,0.6
58,2,0,1,2025-11-12,CerberusFlame,1033,5,2,2,0,1.0
58,3,0,1,2025-11-12,RhinoReaper,1008,12,3,2,1,0.6666666666666666
58,3,0,1,2025-11-12,WeissTiger,998,15,3,1,2,0.3333333333333333
58,4,0,1,2025-11-12,PhoenixRudder,996,16,4,2,2,0.5
58,5,0,1,2025-11-12,UnicornSting,1007,13,5,3,2,0.6
58,3,0,1,2025-11-12,SilverWolf,1026,7,3,2,1,0.6666666666666666
58,5,0,1,2025-11-12,WizardRod,1011,11,5,3,2,0.6
58,5,0,1,2025-11-12,CobaltDragoon,1025,8,5,3,2,0.6
58,2,0,1,2025-11-12,DranBuster,1000,14,2,1,1,0.5
58,3,0,1,2025-11-12,DranDagger,1026,6,3,2,1,0.6666666666666666
58,5,1,0,2025-11-12,TuskMammoth,1040,4,5,4,1,0.8
58,4,1,0,2025-11-12,ViperTail,996,17,4,2,2,0.5
58,3,0,1,2025-11-12,ScorpioSpear,1016,9,3,2,1,0.6666666666666666
58,5,0,1,2025-11-12,DranSword,1012,10,5,3,2,0.6
59,2,0,1,2025-11-12,CerberusFlame,1033,6,2,2,0,1.0
59,3,0,1,2025-11-12,WeissTiger,998,14,3,1,2,0.3333333333333333
59,3,0,1,2025-11-12,HellsChain,992,18,3,1,2,0.3333333333333333
59,4,0,1,2025-11-12,GolemRock,994,17,4,2,2,0.5
59,4,0,1,2025-11-12,PhoenixWing,991,19,4,2,2,0.5
59,3,1,0,2025-11-12,DranBuster,989,20,3,1,2,0.3333333333333333
59,4,1,0,2025-11-12,DranDagger,1040,5,4,3,1,0.75
59,4,0,1,2025-11-12,PhoenixRudder,996,15,4,2,2,0.5
59,4,0,1,2025-11-12,ViperTail,996,16,4,2,2,0.5
60,3,1,0,2025-11-12,CerberusFlame,1056,3,3,3,0,1.0
60,3,0,1,2025-11-12,RhinoReaper,1008,11,3,2,1,0.6666666666666666
60,5,0,1,2025-11-12,UnicornSting,1007,12,5,3,2,0.6
60,4,1,0,2025-11-12,SilverWolf,1004,13,4,2,2,0.5
60,2,0,1,2025-11-12,KnightMail,1042,4,2,2,0,1.0
60,5,0,1,2025-11-12,WizardRod,1011,10,5,3,2,0.6
60,5,0,1,2025-11-12,CobaltDragoon,1025,7,5,3,2,0.6
60,4,0,1,2025-11-12,DranDagger,1040,6,4,3,1,0.75
60,5,0,1,2025-11-12,TuskMammoth,1040,5,5,4,1,0.8
60,3,0,1,2025-11-12,ScorpioSpear,1016,8,3,2,1,0.6666666666666666
60,5,0,1,2025-11-12,DranSword,1012,9,5,3,2,0.6
61,3,1,0,2025-11-12,KnightMail,1028,6,3,2,1,0.6666666666666666
61,5,0,1,2025-11-12,TuskMammoth,1040,4,5,4,1,0.8
61,4,0,1,2025-11-12,DranDagger,1040,5,4,3,1,0.75
61,8,1,0,2025-11-12,FoxBrush,1096,2,8,7,1,0.875
62,3,0,1,2025-11-12,CerberusFlame,1056,4,3,3,0,1.0
62,3,0,1,2025-11-12,RhinoReaper,1008,10,3,2,1,0.6666666666666666
62,3,0,1,2025-11-12,WeissTiger,998,13,3,1,2,0.3333333333333333
62,4,0,1,2025-11-12,PhoenixRudder,996,14,4,2,2,0.5
62,3,0,1,2025-11-12,HellsChain,992,17,3,1,2,0.3333333333333333
62,4,0,1,2025-11-12,GolemRock,994,16,4,2,2,0.5
62,5,0,1,2025-11-12,UnicornSting,1007,11,5,3,2,0.6
62,4,0,1,2025-11-12,SilverWolf,1004,12,4,2,2,0.5
62,4,0,1,2025-11-12,PhoenixWing,991,18,4,2,2,0.5
62,5,0,1,2025-11-12,WizardRod,1011,9,5,3,2,0.6
62,6,1,0,2025-11-12,TuskMammoth,1067,3,6,5,1,0.8333333333333334
62,4,0,1,2025-11-12,ViperTail,996,15,4,2,2,0.5
62,4,1,0,2025-11-12,ScorpioSpear,990,19,4,2,2,0.5
62,5,0,1,2025-11-12,DranSword,1012,8,5,3,2,0.6
63,5,0,1,2025-11-12,WizardRod,1011,10,5,3,2,0.6
63,4,1,0,2025-11-12,RhinoReaper,1030,5,4,3,1,0.75
63,5,0,1,2025-11-12,DranSword,1012,9,5,3,2,0.6
63,5,1,0,2025-11-12,DranDagger,1015,8,5,3,2,0.6
64,4,1,0,2025-11-12,CerberusFlame,1039,4,4,3,1,0.75
64,8,0,1,2025-11-12,ImpactDrake,1104,2,8,7,1,0.875
64,9,1,0,2025-11-12,FoxBrush,1111,1,9,8,1,0.8888888888888888
65,4,0,1,2025-11-12,CerberusFlame,1039,5,4,3,1,0.75
65,7,1,0,2025-11-12,TuskMammoth,1040,4,7,5,2,0.7142857142857143
65,5,1,0,2025-11-12,RhinoReaper,1054,3,5,4,1,0.8
66,4,0,1,2025-11-12,CerberusFlame,1039,4,4,3,1,0.75
66,6,1,0,2025-11-12,RhinoReaper,1034,5,6,4,2,0.6666666666666666
66,7,0,1,2025-11-12,TuskMammoth,1040,3,7,5,2,0.7142857142857143
66,10,1,0,2025-11-12,FoxBrush,1129,1,10,9,1,0.9
67,2,1,0,2025-12-02,WhaleFlame,967,33,2,0,2,0.0
67,2,0,1,2025-12-02,LeonClaw,973,28,2,0,2,0.0
67,2,0,1,2025-12-02,LeonCrest,973,29,2,0,2,0.0
67,1,0,1,2025-12-02,PegasusBlast,983,23,1,0,1,0.0
67,2,0,1,2025-12-02,WizardArc,973,30,2,0,2,0.0
67,2,0,1,2025-12-02,HellsReaper,971,32,2,0,2,0.0
67,2,0,1,2025-12-02,WizardArrow,972,31,2,0,2,0.0
67,3,0,1,2025-12-02,SharkEdge,982,25,3,1,2,0.3333333333333333
67,3,0,1,2025-12-02,TyrannoBeat,982,24,3,1,2,0.3333333333333333
67,3,0,1,2025-12-02,WhaleWave,979,27,3,1,2,0.3333333333333333
67,3,0,1,2025-12-02,DranBrave,980,26,3,1,2,0.3333333333333333
67,3,0,1,2025-12-02,PerseusDark,983,22,3,1,2,0.3333333333333333
67,11,1,0,2025-12-02,FoxBrush,1147,1,11,10,1,0.9090909090909091
68,2,0,1,2025-12-02,LeonClaw,973,27,2,0,2,0.0
68,2,0,1,2025-12-02,WhaleFlame,967,32,2,0,2,0.0
68,2,0,1,2025-12-02,LeonCrest,973,28,2,0,2,0.0
68,1,0,1,2025-12-02,PegasusBlast,983,22,1,0,1,0.0
68,2,0,1,2025-12-02,WizardArc,973,29,2,0,2,0.0
68,2,0,1,2025-12-02,HellsReaper,971,31,2,0,2,0.0
68,9,1,0,2025-12-02,ImpactDrake,1121,2,9,8,1,0.8888888888888888
68,2,0,1,2025-12-02,WizardArrow,972,30,2,0,2,0.0
68,3,0,1,2025-12-02,SharkEdge,982,24,3,1,2,0.3333333333333333
68,3,0,1,2025-12-02,TyrannoBeat,982,23,3,1,2,0.3333333333333333
68,3,0,1,2025-12-02,WhaleWave,979,26,3,1,2,0.3333333333333333
68,3,0,1,2025-12-02,DranBrave,980,25,3,1,2,0.3333333333333333
68,4,1,0,2025-12-02,PerseusDark,965,33,4,1,3,0.25
69,5,1,0,2025-12-02,CerberusFlame,1050,3,5,4,1,0.8
69,1,0,1,2025-12-02,PegasusBlast,983,21,1,0,1,0.0
69,3,0,1,2025-12-02,BlackShell,986,20,3,1,2,0.3333333333333333
69,3,0,1,2025-12-02,DranBuster,989,19,3,1,2,0.3333333333333333
69,3,0,1,2025-12-02,SharkEdge,982,23,3,1,2,0.3333333333333333
69,3,0,1,2025-12-02,TyrannoBeat,982,22,3,1,2,0.3333333333333333
69,7,0,1,2025-12-02,TuskMammoth,1040,4,7,5,2,0.7142857142857143
69,5,1,0,2025-12-02,ScorpioSpear,980,24,5,2,3,0.4
70,6,0,1,2025-12-02,RhinoReaper,1034,6,6,4,2,0.6666666666666666
70,3,0,1,2025-12-02,HellsChain,992,16,3,1,2,0.3333333333333333
70,4,0,1,2025-12-02,GolemRock,994,15,4,2,2,0.5
70,4,0,1,2025-12-02,PhoenixWing,991,17,4,2,2,0.5
