Event,MatchIndex,Played,PassiveChange,Date,Bey,ELO,Position,Spiele,Siege,Niederlagen,Winrate
86,6,0,1,2025-12-02,ViperTail,1038,9,6,4,2,0.6666666666666666
86,7,1,0,2025-12-02,DranSword,1040,7,7,5,2,0.7142857142857143
86,10,1,0,2025-12-02,ImpactDrake,1101,2,10,8,2,0.8
86,6,0,1,2025-12-02,CobaltDragoon,1039,8,6,4,2,0.6666666666666666
87,4,0,1,2025-12-02,WeissTiger,1011,11,4,2,2,0.5
87,5,0,1,2025-12-02,PhoenixWing,1007,13,5,3,2,0.6
87,6,1,0,2025-12-02,SilverWolf,1002,15,6,3,3,0.5
87,6,1,0,2025-12-02,CerberusFlame,1070,3,6,5,1,0.8333333333333334
87,5,0,1,2025-12-02,GolemRock,1010,12,5,3,2,0.6
87,4,0,1,2025-12-02,BlackShell,1007,14,4,2,2,0.5
88,8,0,1,2025-12-02,TuskMammoth,1049,5,8,6,2,0.75
88,4,0,1,2025-12-02,KnightMail,1046,6,4,3,1,0.75
88,5,0,1,2025-12-02,PhoenixWing,1007,12,5,3,2,0.6
88,6,1,0,2025-12-02,GolemRock,997,15,6,3,3,0.5
88,6,0,1,2025-12-02,SilverWolf,1002,14,6,3,3,0.5
88,7,0,1,2025-12-02,RhinoReaper,1044,7,7,5,2,0.7142857142857143
88,7,0,1,2025-12-02,DranSword,1040,8,7,5,2,0.7142857142857143
88,4,0,1,2025-12-02,BlackShell,1007,13,4,2,2,0.5
88,7,1,0,2025-12-02,CobaltDragoon,1053,4,7,5,2,0.7142857142857143
89,6,1,0,2025-12-02,PhoenixWing,997,15,6,3,3,0.5
89,6,0,1,2025-12-02,SilverWolf,1002,13,6,3,3,0.5
89,6,0,1,2025-12-02,GolemRock,997,14,6,3,3,0.5
89,7,1,0,2025-12-02,DranDagger,1042,8,7,5,2,0.7142857142857143
89,6,0,1,2025-12-02,ViperTail,1038,10,6,4,2,0.6666666666666666
89,7,0,1,2025-12-02,DranSword,1040,9,7,5,2,0.7142857142857143
89,4,0,1,2025-12-02,BlackShell,1007,12,4,2,2,0.5
90,4,0,1,2025-12-02,WhaleWave,993,18,4,2,2,0.5
90,5,1,0,2025-12-02,KnightMail,1027,10,5,3,2,0.6
90,6,0,1,2025-12-02,SilverWolf,1002,14,6,3,3,0.5
90,6,0,1,2025-12-02,GolemRock,997,15,6,3,3,0.5
90,6,0,1,2025-12-02,PhoenixWing,997,16,6,3,3,0.5
90,7,0,1,2025-12-02,RhinoReaper,1044,6,7,5,2,0.7142857142857143
90,7,0,1,2025-12-02,DranDagger,1042,7,7,5,2,0.7142857142857143
90,6,0,1,2025-12-02,ViperTail,1038,9,6,4,2,0.6666666666666666
90,7,0,1,2025-12-02,DranSword,1040,8,7,5,2,0.7142857142857143
90,6,0,1,2025-12-02,WizardRod,996,17,6,3,3,0.5
90,4,0,1,2025-12-02,BlackShell,1007,13,4,2,2,0.5
90,4,1,0,2025-12-02,LeonClaw,1008,12,4,2,2,0.5
91,8,0,1,2025-12-02,TuskMammoth,1049,6,8,6,2,0.75
91,4,0,1,2025-12-02,WhaleWave,993,17,4,2,2,0.5
91,6,0,1,2025-12-02,PhoenixWing,997,15,6,3,3,0.5
91,6,0,1,2025-12-02,SilverWolf,1002,13,6,3,3,0.5
91,6,0,1,2025-12-02,GolemRock,997,14,6,3,3,0.5
91,8,1,0,2025-12-02,RhinoReaper,1065,4,8,6,2,0.75
91,6,0,1,2025-12-02,UnicornSting,993,18,6,3,3,0.5
91,6,0,1,2025-12-02,WizardRod,996,16,6,3,3,0.5
91,5,1,0,2025-12-02,BlackShell,987,19,5,2,3,0.4
91,7,0,1,2025-12-02,CobaltDragoon,1053,5,7,5,2,0.7142857142857143
92,4,0,1,2025-12-02,HellsChain,979,22,4,1,3,0.25
92,5,1,0,2025-12-02,WhaleWave,977,23,5,2,3,0.4
92,5,1,0,2025-12-02,WeissTiger,1028,10,5,3,2,0.6
92,5,0,1,2025-12-02,KnightMail,1027,11,5,3,2,0.6
92,6,0,1,2025-12-02,UnicornSting,993,17,6,3,3,0.5
92,3,0,1,2025-12-02,CrimsonGaruda,987,19,3,1,2,0.3333333333333333
92,5,0,1,2025-12-02,ScorpioSpear,980,21,5,2,3,0.4
92,5,0,1,2025-12-02,BlackShell,987,18,5,2,3,0.4
92,5,0,1,2025-12-02,PhoenixRudder,983,20,5,2,3,0.4
93,9,1,0,2025-12-02,TuskMammoth,1059,5,9,7,2,0.7777777777777778
93,4,0,1,2025-12-02,HellsChain,979,21,4,1,3,0.25
93,5,0,1,2025-12-02,WhaleWave,977,22,5,2,3,0.4
93,4,1,0,2025-12-02,CrimsonGaruda,977,23,4,1,3,0.25
93,5,0,1,2025-12-02,ScorpioSpear,980,20,5,2,3,0.4
93,7,0,1,2025-12-02,CobaltDragoon,1053,6,7,5,2,0.7142857142857143
93,5,0,1,2025-12-02,PhoenixRudder,983,19,5,2,3,0.4
94,3,0,1,2025-12-02,HellsReaper,955,32,3,0,3,0.0
94,4,0,1,2025-12-02,HellsChain,979,20,4,1,3,0.25
94,5,0,1,2025-12-02,WhaleWave,977,21,5,2,3,0.4
94,4,0,1,2025-12-02,SharkEdge,972,26,4,1,3,0.25
94,2,0,1,2025-12-02,WhaleFlame,967,28,2,0,2,0.0
94,4,0,1,2025-12-02,DranBuster,969,27,4,1,3,0.25
94,4,0,1,2025-12-02,DranBrave,965,29,4,1,3,0.25
94,4,0,1,2025-12-02,PerseusDark,965,30,4,1,3,0.25
94,2,0,1,2025-12-02,PegasusBlast,957,31,2,0,2,0.0
94,7,1,0,2025-12-02,UnicornSting,976,23,7,3,4,0.42857142857142855
94,5,0,1,2025-12-02,ScorpioSpear,980,19,5,2,3,0.4
94,4,0,1,2025-12-02,CrimsonGaruda,977,22,4,1,3,0.25
94,3,0,1,2025-12-02,WizardArc,953,33,3,0,3,0.0
94,4,0,1,2025-12-02,TyrannoBeat,972,25,4,1,3,0.25
94,5,0,1,2025-12-02,BlackShell,987,17,5,2,3,0.4
94,4,1,0,2025-12-02,LeonCrest,975,24,4,1,3,0.25
94,5,0,1,2025-12-02,PhoenixRudder,983,18,5,2,3,0.4
95,3,0,1,2025-12-02,HellsReaper,955,33,3,0,3,0.0
95,4,0,1,2025-12-02,SharkEdge,972,27,4,1,3,0.25
95,2,0,1,2025-12-02,WhaleFlame,967,29,2,0,2,0.0
95,4,0,1,2025-12-02,DranBuster,969,28,4,1,3,0.25
95,4,0,1,2025-12-02,DranBrave,965,30,4,1,3,0.25
95,4,0,1,2025-12-02,PerseusDark,965,31,4,1,3,0.25
95,2,0,1,2025-12-02,PegasusBlast,957,32,2,0,2,0.0
95,7,1,0,2025-12-02,WizardRod,981,18,7,3,4,0.42857142857142855
95,4,1,0,2025-12-02,WizardArc,973,25,4,1,3,0.25
95,4,0,1,2025-12-02,TyrannoBeat,972,26,4,1,3,0.25
95,5,0,1,2025-12-02,BlackShell,987,16,5,2,3,0.4
95,5,0,1,2025-12-02,PhoenixRudder,983,17,5,2,3,0.4
96,3,0,1,2025-12-02,HellsReaper,955,32,3,0,3,0.0
96,4,0,1,2025-12-02,HellsChain,979,21,4,1,3,0.25
96,5,0,1,2025-12-02,WhaleWave,977,22,5,2,3,0.4
96,2,0,1,2025-12-02,WhaleFlame,967,28,2,0,2,0.0
96,5,1,0,2025-12-02,DranBuster,991,16,5,2,3,0.4
96,4,0,1,2025-12-02,DranBrave,965,29,4,1,3,0.25
96,4,0,1,2025-12-02,PerseusDark,965,30,4,1,3,0.25
96,2,0,1,2025-12-02,PegasusBlast,957,31,2,0,2,0.0
96,4,0,1,2025-12-02,CrimsonGaruda,977,23,4,1,3,0.25
96,5,0,1,2025-12-02,ScorpioSpear,980,20,5,2,3,0.4
96,7,0,1,2025-12-02,WizardRod,981,19,7,3,4,0.42857142857142855
96,7,0,1,2025-12-02,UnicornSting,976,24,7,3,4,0.42857142857142855
96,4,0,1,2025-12-02,WizardArc,973,26,4,1,3,0.25
96,5,1,0,2025-12-02,TyrannoBeat,951,33,5,1,4,0.2
96,5,0,1,2025-12-02,BlackShell,987,17,5,2,3,0.4
96,4,0,1,2025-12-02,LeonCrest,975,25,4,1,3,0.25
96,5,0,1,2025-12-02,PhoenixRudder,983,18,5,2,3,0.4
97,4,1,0,2025-12-02,HellsReaper,937,36,4,0,4,0.0
97,5,1,0,2025-12-02,HellsChain,993,16,5,2,3,0.4
97,3,0,1,2025-12-02,SamuraiSaber,942,34,3,0,3,0.0
97,5,0,1,2025-12-02,DranBuster,991,17,5,2,3,0.4
97,3,0,1,2025-12-02,HellsHammer,941,35,3,0,3,0.0
97,3,0,1,2025-12-02,WizardArrow,949,33,3,0,3,0.0
97,5,0,1,2025-12-02,ScorpioSpear,980,21,5,2,3,0.4
97,7,0,1,2025-12-02,WizardRod,981,20,7,3,4,0.42857142857142855
97,5,0,1,2025-12-02,TyrannoBeat,951,32,5,1,4,0.2
97,5,0,1,2025-12-02,BlackShell,987,18,5,2,3,0.4
97,5,0,1,2025-12-02,PhoenixRudder,983,19,5,2,3,0.4
98,4,0,1,2025-12-02,HellsReaper,937,35,4,0,4,0.0
98,5,0,1,2025-12-02,WhaleWave,977,23,5,2,3,0.4
98,5,1,0,2025-12-02,SharkEdge,987,18,5,2,3,0.4
98,3,0,1,2025-12-02,SamuraiSaber,942,33,3,0,3,0.0
98,3,0,1,2025-12-02,HellsHammer,941,34,3,0,3,0.0
98,4,1,0,2025-12-02,WizardArrow,931,36,4,0,4,0.0
98,4,0,1,2025-12-02,CrimsonGaruda,977,24,4,1,3,0.25
98,5,0,1,2025-12-02,ScorpioSpear,980,22,5,2,3,0.4
98,7,0,1,2025-12-02,WizardRod,981,21,7,3,4,0.42857142857142855
98,7,0,1,2025-12-02,UnicornSting,976,25,7,3,4,0.42857142857142855
98,4,0,1,2025-12-02,WizardArc,973,27,4,1,3,0.25
98,5,0,1,2025-12-02,BlackShell,987,19,5,2,3,0.4
98,4,0,1,2025-12-02,LeonCrest,975,26,4,1,3,0.25
98,5,0,1,2025-12-02,PhoenixRudder,983,20,5,2,3,0.4
99,5,0,1,2025-12-02,WhaleWave,977,24,5,2,3,0.4
99,3,0,1,2025-12-02,SamuraiSaber,942,32,3,0,3,0.0
99,3,1,0,2025-12-02,WhaleFlame,983,21,3,1,2,0.3333333333333333
99,3,1,0,2025-12-02,PegasusBlast,940,34,3,0,3,0.0
99,3,0,1,2025-12-02,HellsHammer,941,33,3,0,3,0.0
99,4,0,1,2025-12-02,CrimsonGaruda,977,25,4,1,3,0.25
99,5,0,1,2025-12-02,ScorpioSpear,980,23,5,2,3,0.4
99,7,0,1,2025-12-02,WizardRod,981,22,7,3,4,0.42857142857142855
99,7,0,1,2025-12-02,UnicornSting,976,26,7,3,4,0.42857142857142855
99,4,0,1,2025-12-02,WizardArc,973,28,4,1,3,0.25
99,5,0,1,2025-12-02,TyrannoBeat,951,31,5,1,4,0.2
99,4,0,1,2025-12-02,LeonCrest,975,27,4,1,3,0.25
100,5,0,1,2025-12-02,WhaleWave,977,25,5,2,3,0.4
100,3,0,1,2025-12-02,WhaleFlame,983,22,3,1,2,0.3333333333333333
100,5,0,1,2025-12-02,TyrannoBeat,951,30,5,1,4,0.2
100,5,1,0,2025-12-02,PerseusDark,983,21,5,2,3,0.4
100,4,0,1,2025-12-02,CrimsonGaruda,977,26,4,1,3,0.25
100,5,0,1,2025-12-02,ScorpioSpear,980,24,5,2,3,0.4
100,7,0,1,2025-12-02,WizardRod,981,23,7,3,4,0.42857142857142855
100,7,0,1,2025-12-02,UnicornSting,976,27,7,3,4,0.42857142857142855
100,4,0,1,2025-12-02,WizardArc,973,29,4,1,3,0.25
100,5,1,0,2025-12-02,DranBrave,947,31,5,1,4,0.2
100,4,0,1,2025-12-02,LeonCrest,975,28,4,1,3,0.25
101,4,0,1,2025-12-02,HellsReaper,937,34,4,0,4,0.0
101,5,0,1,2025-12-02,HellsChain,993,17,5,2,3,0.4
101,5,0,1,2025-12-02,SharkEdge,987,19,5,2,3,0.4
101,3,0,1,2025-12-02,WhaleFlame,983,23,3,1,2,0.3333333333333333
101,5,0,1,2025-12-02,DranBuster,991,18,5,2,3,0.4
101,5,0,1,2025-12-02,PerseusDark,983,22,5,2,3,0.4
101,3,0,1,2025-12-02,PegasusBlast,940,33,3,0,3,0.0
101,4,1,0,2025-12-02,HellsHammer,919,36,4,0,4,0.0
101,4,0,1,2025-12-02,WizardArrow,931,35,4,0,4,0.0
101,6,1,0,2025-12-02,ScorpioSpear,997,16,6,3,3,0.5
101,7,0,1,2025-12-02,WizardRod,981,24,7,3,4,0.42857142857142855
101,5,0,1,2025-12-02,BlackShell,987,20,5,2,3,0.4
101,5,0,1,2025-12-02,PhoenixRudder,983,21,5,2,3,0.4
102,4,0,1,2025-12-02,HellsReaper,937,33,4,0,4,0.0
102,5,0,1,2025-12-02,HellsChain,993,18,5,2,3,0.4
102,5,0,1,2025-12-02,SharkEdge,987,20,5,2,3,0.4
102,4,1,0,2025-12-02,SamuraiSaber,924,35,4,0,4,0.0
102,5,0,1,2025-12-02,DranBuster,991,19,5,2,3,0.4
102,3,0,1,2025-12-02,PegasusBlast,940,32,3,0,3,0.0
102,4,0,1,2025-12-02,WizardArrow,931,34,4,0,4,0.0
102,5,0,1,2025-12-02,BlackShell,987,21,5,2,3,0.4
102,6,1,0,2025-12-02,PhoenixRudder,996,17,6,3,3,0.5
103,5,0,1,2025-12-11,WeissTiger,1028,9,5,3,2,0.6
103,5,0,1,2025-12-11,KnightMail,1027,10,5,3,2,0.6
103,8,1,0,2025-12-11,DranDagger,1057,6,8,6,2,0.75
103,7,1,0,2025-12-11,ViperTail,1021,11,7,4,3,0.5714285714285714
103,7,0,1,2025-12-11,CobaltDragoon,1053,7,7,5,2,0.7142857142857143
104,4,0,1,2025-12-11,WizardArc,973,28,4,1,3,0.25
104,8,0,1,2025-12-11,RhinoReaper,1065,5,8,6,2,0.75
104,10,1,0,2025-12-11,TuskMammoth,1069,4,10,8,2,0.8
104,5,1,0,2025-12-11,LeonCrest,964,29,5,1,4,0.2
105,5,0,1,2025-12-11,WhaleWave,977,24,5,2,3,0.4
105,3,0,1,2025-12-11,WhaleFlame,983,22,3,1,2,0.3333333333333333
105,7,1,0,2025-12-11,CerberusFlame,1082,3,7,6,1,0.8571428571428571
105,5,0,1,2025-12-11,PerseusDark,983,21,5,2,3,0.4
105,4,0,1,2025-12-11,CrimsonGaruda,977,25,4,1,3,0.25
105,7,0,1,2025-12-11,WizardRod,981,23,7,3,4,0.42857142857142855
105,6,1,0,2025-12-11,BlackShell,977,26,6,2,4,0.3333333333333333
106,5,0,1,2025-12-11,WhaleWave,977,25,5,2,3,0.4
106,5,0,1,2025-12-11,TyrannoBeat,951,31,5,1,4,0.2
106,4,0,1,2025-12-11,CrimsonGaruda,977,26,4,1,3,0.25
106,7,0,1,2025-12-11,UnicornSting,976,28,7,3,4,0.42857142857142855
106,5,0,1,2025-12-11,LeonCrest,964,30,5,1,4,0.2
106,10,0,1,2025-12-11,ImpactDrake,1101,1,10,8,2,0.8
106,6,1,0,2025-12-11,DranBrave,981,24,6,2,4,0.3333333333333333
106,6,0,1,2025-12-11,BlackShell,977,27,6,2,4,0.3333333333333333
106,4,0,1,2025-12-11,WizardArc,973,29,4,1,3,0.25
106,13,1,0,2025-12-11,FoxBrush,1096,2,13,10,3,0.7692307692307693
107,7,1,0,2025-12-11,PhoenixWing,1012,12,7,4,3,0.5714285714285714
107,6,0,1,2025-12-11,SilverWolf,1002,14,6,3,3,0.5
107,6,0,1,2025-12-11,GolemRock,997,15,6,3,3,0.5
107,7,0,1,2025-12-11,DranSword,1040,7,7,5,2,0.7142857142857143
107,8,1,0,2025-12-11,CobaltDragoon,1035,8,8,5,3,0.625
107,4,0,1,2025-12-11,LeonClaw,1008,13,4,2,2,0.5
108,6,1,0,2025-12-11,KnightMail,1013,11,6,3,3,0.5
108,6,0,1,2025-12-11,SilverWolf,1002,15,6,3,3,0.5
108,6,0,1,2025-12-11,GolemRock,997,16,6,3,3,0.5
108,7,1,0,2025-12-11,ScorpioSpear,1009,13,7,4,3,0.5714285714285714
108,7,0,1,2025-12-11,ViperTail,1021,10,7,4,3,0.5714285714285714
108,4,0,1,2025-12-11,LeonClaw,1008,14,4,2,2,0.5
109,11,1,0,2025-12-11,ImpactDrake,1109,1,11,9,2,0.8181818181818182
109,5,0,1,2025-12-11,HellsChain,993,17,5,2,3,0.4
109,5,0,1,2025-12-11,DranBuster,991,18,5,2,3,0.4
109,7,1,0,2025-12-11,PhoenixRudder,988,19,7,3,4,0.42857142857142855
110,5,0,1,2025-12-11,HellsChain,993,18,5,2,3,0.4
110,5,1,0,2025-12-11,SamuraiSaber,911,36,5,0,5,0.0
110,6,1,0,2025-12-11,SharkEdge,996,17,6,3,3,0.5
110,5,0,1,2025-12-11,DranBuster,991,19,5,2,3,0.4
110,4,0,1,2025-12-11,HellsHammer,919,35,4,0,4,0.0
110,7,0,1,2025-12-11,PhoenixRudder,988,20,7,3,4,0.42857142857142855
111,12,1,0,2025-12-11,ImpactDrake,1123,1,12,10,2,0.8333333333333334
111,7,0,1,2025-12-11,DranSword,1040,6,7,5,2,0.7142857142857143
111,9,1,0,2025-12-11,DranDagger,1040,7,9,6,3,0.6666666666666666
112,6,0,1,2025-12-11,SharkEdge,996,16,6,3,3,0.5
112,5,0,1,2025-12-11,WeissTiger,1028,10,5,3,2,0.6
112,8,1,0,2025-12-11,PhoenixWing,995,17,8,4,4,0.5
112,7,1,0,2025-12-11,KnightMail,1029,9,7,4,3,0.5714285714285714
112,6,0,1,2025-12-11,SilverWolf,1002,14,6,3,3,0.5
112,6,0,1,2025-12-11,GolemRock,997,15,6,3,3,0.5
112,7,0,1,2025-12-11,ViperTail,1021,11,7,4,3,0.5714285714285714
112,7,0,1,2025-12-11,ScorpioSpear,1009,12,7,4,3,0.5714285714285714
112,4,0,1,2025-12-11,LeonClaw,1008,13,4,2,2,0.5
113,11,1,0,2025-12-11,TuskMammoth,1078,4,11,9,2,0.8181818181818182
113,5,0,1,2025-12-11,WhaleWave,977,24,5,2,3,0.4
113,4,0,1,2025-12-11,CrimsonGaruda,977,25,4,1,3,0.25
113,7,0,1,2025-12-11,UnicornSting,976,27,7,3,4,0.42857142857142855
113,7,1,0,2025-12-11,DranBrave,974,28,7,2,5,0.2857142857142857
113,6,0,1,2025-12-11,BlackShell,977,26,6,2,4,0.3333333333333333
114,11,0,1,2025-12-11,TuskMammoth,1078,3,11,9,2,0.8181818181818182
114,7,1,0,2025-12-11,SharkEdge,1010,12,7,4,3,0.5714285714285714
114,6,0,1,2025-12-11,SilverWolf,1002,15,6,3,3,0.5
114,8,1,0,2025-12-11,CerberusFlame,1062,5,8,6,2,0.75
114,6,0,1,2025-12-11,GolemRock,997,16,6,3,3,0.5
114,8,0,1,2025-12-11,RhinoReaper,1065,4,8,6,2,0.75
114,7,0,1,2025-12-11,ScorpioSpear,1009,13,7,4,3,0.5714285714285714
114,4,0,1,2025-12-11,LeonClaw,1008,14,4,2,2,0.5
115,8,1,0,2025-12-11,KnightMail,1014,12,8,4,4,0.5
115,8,1,0,2025-12-11,SharkEdge,1025,10,8,5,3,0.625
115,5,0,1,2025-12-11,WeissTiger,1028,9,5,3,2,0.6
116,13,1,0,2025-12-11,ImpactDrake,1135,1,13,11,2,0.8461538461538461
116,12,1,0,2025-12-11,TuskMammoth,1065,3,12,9,3,0.75
117,13,1,0,2025-12-11,TuskMammoth,1052,5,13,9,4,0.6923076923076923
117,8,0,1,2025-12-11,SharkEdge,1025,11,8,5,3,0.625
117,9,1,0,2025-12-11,KnightMail,1026,10,9,5,4,0.5555555555555556
117,8,0,1,2025-12-11,CerberusFlame,1062,4,8,6,2,0.75
117,8,0,1,2025-12-11,RhinoReaper,1065,3,8,6,2,0.75
117,7,0,1,2025-12-11,ViperTail,1021,12,7,4,3,0.5714285714285714
118,14,1,0,2025-12-11,ImpactDrake,1144,1,14,12,2,0.8571428571428571
118,7,0,1,2025-12-11,ViperTail,1021,11,7,4,3,0.5714285714285714
118,9,1,0,2025-12-11,SharkEdge,1016,12,9,5,4,0.5555555555555556
119,13,0,1,2025-12-27,TuskMammoth,1052,4,13,9,4,0.6923076923076923
119,6,1,0,2025-12-27,WeissTiger,1051,5,6,4,2,0.6666666666666666
119,9,1,0,2025-12-27,CerberusFlame,1042,6,9,6,3,0.6666666666666666
119,9,0,1,2025-12-27,DranDagger,1040,8,9,6,3,0.6666666666666666
119,7,0,1,2025-12-27,DranSword,1040,7,7,5,2,0.7142857142857143
119,8,0,1,2025-12-27,CobaltDragoon,1035,9,8,5,3,0.625
120,14,1,0,2025-12-27,TuskMammoth,1039,9,14,9,5,0.6428571428571429
120,9,1,0,2025-12-27,CobaltDragoon,1053,4,9,6,3,0.6666666666666666
121,8,1,0,2025-12-27,ViperTail,1040,8,8,5,3,0.625
121,10,1,0,2025-12-27,DranDagger,1022,11,10,6,4,0.6
122,8,1,0,2025-12-27,DranSword,1055,3,8,6,2,0.75
122,9,0,1,2025-12-27,CerberusFlame,1042,7,9,6,3,0.6666666666666666
122,9,1,0,2025-12-27,RhinoReaper,1049,6,9,6,3,0.6666666666666666
123,5,1,0,2025-12-27,HellsReaper,960,31,5,1,4,0.2
123,5,0,1,2025-12-27,TyrannoBeat,951,32,5,1,4,0.2
123,3,0,1,2025-12-27,PegasusBlast,940,33,3,0,3,0.0
123,6,1,0,2025-12-27,SamuraiSaber,888,36,6,0,6,0.0
124,6,1,0,2025-12-27,TyrannoBeat,967,30,6,2,4,0.3333333333333333
124,5,0,1,2025-12-27,HellsReaper,960,32,5,1,4,0.2
124,5,0,1,2025-12-27,LeonCrest,964,31,5,1,4,0.2
124,5,1,0,2025-12-27,HellsHammer,900,35,5,0,5,0.0
125,5,0,1,2025-12-27,WhaleWave,977,25,5,2,3,0.4
125,3,0,1,2025-12-27,WhaleFlame,983,23,3,1,2,0.3333333333333333
125,5,0,1,2025-12-27,PerseusDark,983,22,5,2,3,0.4
125,5,1,0,2025-12-27,WizardArrow,909,34,5,0,5,0.0
125,4,0,1,2025-12-27,CrimsonGaruda,977,26,4,1,3,0.25
125,7,0,1,2025-12-27,UnicornSting,976,28,7,3,4,0.42857142857142855
125,7,0,1,2025-12-27,WizardRod,981,24,7,3,4,0.42857142857142855
125,8,1,0,2025-12-27,DranBrave,989,20,8,3,5,0.375
125,6,0,1,2025-12-27,BlackShell,977,27,6,2,4,0.3333333333333333
125,7,0,1,2025-12-27,PhoenixRudder,988,21,7,3,4,0.42857142857142855
126,5,0,1,2025-12-27,HellsChain,993,19,5,2,3,0.4
126,3,0,1,2025-12-27,WhaleFlame,983,24,3,1,2,0.3333333333333333
126,5,0,1,2025-12-27,DranBuster,991,20,5,2,3,0.4
126,5,0,1,2025-12-27,PerseusDark,983,23,5,2,3,0.4
126,4,1,0,2025-12-27,PegasusBlast,923,33,4,0,4,0.0
126,8,1,0,2025-12-27,WizardRod,995,18,8,4,4,0.5
126,8,0,1,2025-12-27,DranBrave,989,21,8,3,5,0.375
126,7,0,1,2025-12-27,PhoenixRudder,988,22,7,3,4,0.42857142857142855
127,8,0,1,2025-12-27,PhoenixWing,995,16,8,4,4,0.5
127,6,0,1,2025-12-27,SilverWolf,1002,14,6,3,3,0.5
127,6,0,1,2025-12-27,GolemRock,997,15,6,3,3,0.5
127,8,0,1,2025-12-27,WizardRod,995,17,8,4,4,0.5
127,5,1,0,2025-12-27,LeonClaw,994,18,5,2,3,0.4
127,14,1,0,2025-12-27,FoxBrush,1105,2,14,11,3,0.7857142857142857
128,5,0,1,2025-12-27,HellsReaper,960,31,5,1,4,0.2
128,5,0,1,2025-12-27,HellsChain,993,20,5,2,3,0.4
128,5,0,1,2025-12-27,WhaleWave,977,26,5,2,3,0.4
128,3,0,1,2025-12-27,WhaleFlame,983,25,3,1,2,0.3333333333333333
128,5,0,1,2025-12-27,DranBuster,991,21,5,2,3,0.4
128,8,0,1,2025-12-27,PhoenixWing,995,17,8,4,4,0.5
128,6,0,1,2025-12-27,TyrannoBeat,967,29,6,2,4,0.3333333333333333
128,5,0,1,2025-12-27,PerseusDark,983,24,5,2,3,0.4
128,8,1,0,2025-12-27,UnicornSting,996,16,8,4,4,0.5
128,5,1,0,2025-12-27,CrimsonGaruda,957,32,5,1,4,0.2
128,8,0,1,2025-12-27,WizardRod,995,18,8,4,4,0.5
128,5,0,1,2025-12-27,LeonCrest,964,30,5,1,4,0.2
128,4,0,1,2025-12-27,WizardArc,973,28,4,1,3,0.25
128,8,0,1,2025-12-27,DranBrave,989,22,8,3,5,0.375
128,5,0,1,2025-12-27,LeonClaw,994,19,5,2,3,0.4
128,7,0,1,2025-12-27,PhoenixRudder,988,23,7,3,4,0.42857142857142855
129,9,0,1,2025-12-27,SharkEdge,1016,13,9,5,4,0.5555555555555556
129,9,0,1,2025-12-27,KnightMail,1026,11,9,5,4,0.5555555555555556
129,10,0,1,2025-12-27,DranDagger,1022,12,10,6,4,0.6
129,8,1,0,2025-12-27,ScorpioSpear,1033,10,8,5,3,0.625
129,15,1,0,2025-12-27,ImpactDrake,1120,1,15,12,3,0.8
130,14,0,1,2025-12-27,TuskMammoth,1039,10,14,9,5,0.6428571428571429
130,5,0,1,2025-12-27,WhaleWave,977,25,5,2,3,0.4
130,3,0,1,2025-12-27,WhaleFlame,983,24,3,1,2,0.3333333333333333
130,10,1,0,2025-12-27,KnightMail,1044,7,10,6,4,0.6
130,9,0,1,2025-12-27,CerberusFlame,1042,8,9,6,3,0.6666666666666666
130,5,0,1,2025-12-27,PerseusDark,983,23,5,2,3,0.4
130,8,0,1,2025-12-27,ViperTail,1040,9,8,5,3,0.625
130,8,0,1,2025-12-27,ScorpioSpear,1033,11,8,5,3,0.625
130,4,0,1,2025-12-27,WizardArc,973,27,4,1,3,0.25
130,6,0,1,2025-12-27,BlackShell,977,26,6,2,4,0.3333333333333333
130,8,1,0,2025-12-27,PhoenixRudder,969,28,8,3,5,0.375
131,7,1,0,2025-12-27,BlackShell,963,30,7,2,5,0.2857142857142857
131,5,0,1,2025-12-27,WhaleWave,977,26,5,2,3,0.4
131,6,1,0,2025-12-27,LeonCrest,978,25,6,2,4,0.3333333333333333
132,5,0,1,2025-12-27,HellsReaper,960,30,5,1,4,0.2
132,6,1,0,2025-12-27,WhaleWave,992,21,6,3,3,0.5
132,3,0,1,2025-12-27,WhaleFlame,983,25,3,1,2,0.3333333333333333
132,5,0,1,2025-12-27,DranBuster,991,22,5,2,3,0.4
132,6,0,1,2025-12-27,TyrannoBeat,967,28,6,2,4,0.3333333333333333
132,5,0,1,2025-12-27,PerseusDark,983,24,5,2,3,0.4
132,5,1,0,2025-12-27,WizardArc,958,31,5,1,4,0.2
132,8,0,1,2025-12-27,DranBrave,989,23,8,3,5,0.375
132,7,0,1,2025-12-27,BlackShell,963,29,7,2,5,0.2857142857142857
132,6,0,1,2025-12-27,LeonCrest,978,26,6,2,4,0.3333333333333333
132,8,0,1,2025-12-27,PhoenixRudder,969,27,8,3,5,0.375
133,5,0,1,2025-12-27,HellsChain,993,19,5,2,3,0.4
133,6,0,1,2025-12-27,WhaleWave,992,20,6,3,3,0.5
133,10,1,0,2025-12-27,SharkEdge,1027,12,10,6,4,0.6
133,8,0,1,2025-12-27,PhoenixWing,995,16,8,4,4,0.5
133,7,1,0,2025-12-27,SilverWolf,992,21,7,3,4,0.42857142857142855
133,6,0,1,2025-12-27,GolemRock,997,14,6,3,3,0.5
133,10,0,1,2025-12-27,DranDagger,1022,13,10,6,4,0.6
133,8,0,1,2025-12-27,UnicornSting,996,15,8,4,4,0.5
