Platz,Name,ELO,Spiele,Siege,Niederlagen,Winrate,Gewonnene Punkte,Verlorene Punkte,Differenz,Positionsdelta,ELOdelta
1,ValkyrieVolt,1190,16,14,2,87.5%,75,25,50,→ 0,0
2,ScorpioSpear,1128,24,17,7,70.8%,86,52,34,→ 0,0
3,ImpactDrake,1126,30,21,9,70.0%,113,66,47,→ 0,0
4,SharkScale,1106,17,13,4,76.5%,70,33,37,→ 0,0
5,TyrannoRoar,1094,4,4,0,100.0%,18,5,13,→ 0,0
6,TuskMammoth,1072,40,26,14,65.0%,128,104,24,→ 0,0
7,GolemRock,1064,28,17,11,60.7%,86,64,22,→ 0,0
8,HellsBrave,1054,3,2,1,66.7%,12,6,6,→ 0,0
9,FoxBrush,1053,26,16,10,61.5%,80,71,9,→ 0,0
10,LeonCrest,1046,23,13,10,56.5%,71,58,13,→ 0,0
11,RhinoReaper,1026,19,10,9,52.6%,65,58,7,→ 0,0
12,DranSword,1023,24,13,11,54.2%,68,70,-2,→ 0,0
13,CobaltDragoon,1018,23,14,9,60.9%,75,57,18,→ 0,0
14,WyvernHover,1018,8,5,3,62.5%,24,17,7,→ 0,0
15,KnightMail,1017,20,11,9,55.0%,61,49,12,→ 0,0
16,SilverWolf,1015,18,9,9,50.0%,54,50,4,→ 0,0
17,DranBrave,1012,24,14,10,58.3%,75,61,14,→ 0,0
18,HellsChain,1007,21,10,11,47.6%,60,55,5,→ 0,0
19,LeonClaw,1001,20,10,10,50.0%,56,59,-3,▲ 1,0
20,ViperTail,1000,19,9,10,47.4%,55,54,1,▲ 1,0
21,WeissTiger,993,17,9,8,52.9%,48,42,6,▲ 1,0
22,SharkEdge,992,24,12,12,50.0%,66,73,-7,▼ 3,-15
23,ClockMirage,988,4,2,2,50.0%,8,13,-5,→ 0,0
24,UnicornSting,978,20,10,10,50.0%,52,56,-4,▲ 2,+14
25,CerberusFlame,971,26,12,14,46.2%,67,73,-6,▼ 1,0
26,WizardArc,970,14,6,8,42.9%,44,47,-3,▼ 1,0
27,PerseusDark,960,21,10,11,47.6%,58,59,-1,→ 0,0
28,HellsReaper,942,19,9,10,47.4%,54,50,4,→ 0,0
29,DranBuster,939,11,3,8,27.3%,24,38,-14,→ 0,0
30,CobaltDrake,938,12,4,8,33.3%,33,41,-8,→ 0,0
31,WolfHunt,934,4,1,3,25.0%,6,13,-7,→ 0,0
32,WhaleWave,933,22,9,13,40.9%,53,75,-22,→ 0,0
33,EmperorMight,930,5,1,4,20.0%,6,18,-12,→ 0,0
34,WhaleFlame,929,5,1,4,20.0%,8,19,-11,→ 0,0
35,BlackShell,923,9,2,7,22.2%,11,32,-21,→ 0,0
36,CrimsonGaruda,921,21,8,13,38.1%,52,67,-15,→ 0,0
37,PhoenixRudder,921,9,3,6,33.3%,17,31,-14,→ 0,0
38,PhoenixWing,915,27,11,16,40.7%,62,90,-28,→ 0,0
39,SolEclipse,911,17,6,11,35.3%,41,58,-17,→ 0,0
40,DranDagger,902,24,10,14,41.7%,64,80,-16,→ 0,0
41,PegasusBlast,872,8,2,6,25.0%,15,30,-15,→ 0,0
42,WizardRod,872,20,7,13,35.0%,48,69,-21,→ 0,0
43,TyrannoBeat,865,13,3,10,23.1%,22,46,-24,→ 0,0
44,SamuraiSaber,865,13,3,10,23.1%,24,43,-19,→ 0,0
45,HellsHammer,829,5,0,5,0.0%,6,23,-17,→ 0,0
46,WizardArrow,771,7,0,7,0.0%,7,28,-21,→ 0,0
