Platz,Name,ELO,Spiele,Siege,Niederlagen,Winrate,Gewonnene Punkte,Verlorene Punkte,Differenz,Positionsdelta,ELOdelta
1,ValkyrieVolt,1258,15,14,1,93.3%,75,21,54,→ 0,0
2,ImpactDrake,1153,30,21,9,70.0%,113,66,47,→ 0,0
3,SharkScale,1138,17,13,4,76.5%,70,33,37,→ 0,0
4,ScorpioSpear,1136,24,17,7,70.8%,86,52,34,→ 0,0
5,TyrannoRoar,1083,3,3,0,100.0%,14,3,11,→ 0,0
6,GolemRock,1079,28,17,11,60.7%,86,64,22,→ 0,0
7,TuskMammoth,1079,40,26,14,65.0%,128,104,24,→ 0,0
8,LeonCrest,1073,23,13,10,56.5%,71,58,13,→ 0,0
9,FoxBrush,1053,26,16,10,61.5%,80,71,9,→ 0,0
10,RhinoReaper,1051,19,10,9,52.6%,65,58,7,→ 0,0
11,CobaltDragoon,1048,23,14,9,60.9%,75,57,18,→ 0,0
12,DranBrave,1045,24,14,10,58.3%,75,61,14,→ 0,0
13,KnightMail,1043,20,11,9,55.0%,61,49,12,→ 0,0
14,WyvernHover,1040,8,5,3,62.5%,24,17,7,→ 0,0
15,DranSword,1038,24,13,11,54.2%,68,70,-2,→ 0,0
16,HellsBrave,1034,2,1,1,50.0%,8,6,2,→ 0,0
17,SharkEdge,1025,23,12,11,52.2%,63,69,-6,→ 0,0
18,HellsChain,1021,21,10,11,47.6%,60,55,5,→ 0,0
19,ViperTail,1017,19,9,10,47.4%,55,54,1,→ 0,0
20,WeissTiger,1016,17,9,8,52.9%,48,42,6,→ 0,0
21,SilverWolf,1015,17,8,9,47.1%,50,50,0,▲ 3,+17
22,LeonClaw,1004,19,9,10,47.4%,51,59,-8,▼ 1,0
23,WizardArc,1004,14,6,8,42.9%,44,47,-3,▼ 1,0
24,PerseusDark,998,20,10,10,50.0%,57,54,3,▼ 1,0
25,ClockMirage,988,4,2,2,50.0%,8,13,-5,→ 0,0
26,UnicornSting,988,19,9,10,47.4%,48,53,-5,→ 0,0
27,CerberusFlame,987,25,11,14,44.0%,62,72,-10,→ 0,0
28,HellsReaper,985,19,9,10,47.4%,54,50,4,→ 0,0
29,CobaltDrake,985,11,4,7,36.4%,31,37,-6,→ 0,0
30,EmperorMight,962,4,1,3,25.0%,6,14,-8,▲ 1,0
31,WhaleWave,959,22,9,13,40.9%,53,75,-22,▲ 1,0
32,DranBuster,958,11,3,8,27.3%,24,38,-14,▲ 1,0
33,CrimsonGaruda,954,21,8,13,38.1%,52,67,-15,▲ 1,0
34,PhoenixRudder,944,9,3,6,33.3%,17,31,-14,▲ 1,0
35,DranDagger,942,24,10,14,41.7%,64,80,-16,▲ 1,0
36,WolfHunt,942,4,1,3,25.0%,6,13,-7,▼ 6,-25
37,WhaleFlame,939,5,1,4,20.0%,8,19,-11,→ 0,0
38,PhoenixWing,935,27,11,16,40.7%,62,90,-28,→ 0,0
39,WizardRod,934,19,7,12,36.8%,48,64,-16,→ 0,0
40,SolEclipse,931,17,6,11,35.3%,41,58,-17,→ 0,0
41,BlackShell,929,9,2,7,22.2%,11,32,-21,→ 0,0
42,SamuraiSaber,903,13,3,10,23.1%,24,43,-19,→ 0,0
43,PegasusBlast,899,8,2,6,25.0%,15,30,-15,→ 0,0
44,TyrannoBeat,891,13,3,10,23.1%,22,46,-24,→ 0,0
45,HellsHammer,848,5,0,5,0.0%,6,23,-17,→ 0,0
46,WizardArrow,817,7,0,7,0.0%,7,28,-21,→ 0,0
