Platz,Name,ELO,Spiele,Siege,Niederlagen,Winrate,Gewonnene Punkte,Verlorene Punkte,Differenz,Positionsdelta,ELOdelta
1,ImpactDrake,1131,22,15,7,68.2%,81,50,31,→ 0,0
2,GolemRock,1127,20,14,6,70.0%,70,37,33,→ 0,0
3,TuskMammoth,1109,25,18,7,72.0%,89,68,21,▲ 1,0
4,FoxBrush,1088,19,13,6,68.4%,64,44,20,▼ 1,-25
5,PhoenixWing,1057,15,9,6,60.0%,51,45,6,→ 0,0
6,ScorpioSpear,1055,13,8,5,61.5%,43,32,11,→ 0,0
7,LeonCrest,1043,12,7,5,58.3%,41,35,6,→ 0,0
8,DranSword,1038,16,10,6,62.5%,49,46,3,→ 0,0
9,CobaltDragoon,1037,15,9,6,60.0%,52,37,15,→ 0,0
10,CerberusFlame,1037,17,10,7,58.8%,46,43,3,→ 0,0
11,SharkScale,1032,5,3,2,60.0%,18,12,6,→ 0,0
12,DranBrave,1024,17,9,8,52.9%,51,46,5,→ 0,0
13,ValkyrieVolt,1024,1,1,0,100.0%,5,0,5,→ 0,0
14,ViperTail,1023,12,7,5,58.3%,39,31,8,→ 0,0
15,RhinoReaper,1015,12,6,6,50.0%,39,41,-2,→ 0,0
16,HellsChain,1014,12,5,7,41.7%,37,35,2,→ 0,0
17,WhaleWave,1012,11,5,6,45.5%,28,35,-7,→ 0,0
18,WeissTiger,1011,9,5,4,55.6%,26,20,6,→ 0,0
19,SharkEdge,1009,14,7,7,50.0%,39,43,-4,→ 0,0
20,CrimsonGaruda,1005,12,6,6,50.0%,31,34,-3,→ 0,0
21,HellsReaper,1004,12,6,6,50.0%,36,31,5,→ 0,0
22,WolfHunt,1000,0,0,0,0.0%,0,0,0,→ 0,0
23,HellsBrave,1000,0,0,0,0.0%,0,0,0,→ 0,0
24,EmperorMight,1000,0,0,0,0.0%,0,0,0,→ 0,0
25,WyvernHover,1000,0,0,0,0.0%,0,0,0,→ 0,0
26,TyrannoRoar,1000,0,0,0,0.0%,0,0,0,→ 0,0
27,ClockMirage,1000,0,0,0,0.0%,0,0,0,→ 0,0
28,LeonClaw,998,10,4,6,40.0%,26,33,-7,→ 0,0
29,KnightMail,996,13,6,7,46.2%,37,36,1,→ 0,0
30,WizardRod,989,11,5,6,45.5%,32,35,-3,→ 0,0
31,SolEclipse,989,8,4,4,50.0%,28,25,3,→ 0,0
32,DranDagger,985,13,7,6,53.8%,33,36,-3,→ 0,0
33,UnicornSting,984,12,6,6,50.0%,31,32,-1,→ 0,0
34,PerseusDark,978,11,5,6,45.5%,30,32,-2,→ 0,0
35,CobaltDrake,975,6,2,4,33.3%,16,21,-5,→ 0,0
36,SilverWolf,972,9,3,6,33.3%,23,29,-6,→ 0,0
37,DranBuster,958,11,3,8,27.3%,24,38,-14,→ 0,0
38,PhoenixRudder,944,9,3,6,33.3%,17,31,-14,→ 0,0
39,TyrannoBeat,941,10,3,7,30.0%,22,33,-11,▲ 4,+38
40,WhaleFlame,939,5,1,4,20.0%,8,19,-11,▼ 1,0
41,BlackShell,929,9,2,7,22.2%,11,32,-21,▼ 1,0
42,PegasusBlast,915,7,2,5,28.6%,15,26,-11,▼ 1,0
43,WizardArc,911,7,1,6,14.3%,17,30,-13,▼ 1,0
44,SamuraiSaber,865,9,1,8,11.1%,14,32,-18,→ 0,0
45,HellsHammer,848,5,0,5,0.0%,6,23,-17,→ 0,0
46,WizardArrow,836,6,0,6,0.0%,7,24,-17,→ 0,0
