Platz,Name,ELO,Spiele,Siege,Niederlagen,Winrate,Gewonnene Punkte,Verlorene Punkte,Differenz,Positionsdelta,ELOdelta
1,ValkyrieVolt,1215,15,14,1,93.3%,75,21,54,→ 0,0
2,SharkScale,1120,17,13,4,76.5%,70,33,37,→ 0,0
3,ImpactDrake,1119,29,20,9,69.0%,108,63,45,→ 0,0
4,ScorpioSpear,1107,23,16,7,69.6%,81,50,31,→ 0,0
5,TuskMammoth,1082,39,26,13,66.7%,128,99,29,→ 0,0
6,LeonCrest,1066,22,13,9,59.1%,69,53,16,→ 0,0
7,CobaltDragoon,1063,22,14,8,63.6%,74,52,22,→ 0,0
8,GolemRock,1056,27,16,11,59.3%,81,62,19,→ 0,0
9,DranBrave,1041,24,14,10,58.3%,75,61,14,→ 0,0
10,RhinoReaper,1039,19,10,9,52.6%,65,58,7,→ 0,0
11,WyvernHover,1035,8,5,3,62.5%,24,17,7,→ 0,0
12,FoxBrush,1031,25,15,10,60.0%,75,70,5,→ 0,0
13,ViperTail,1026,18,9,9,50.0%,53,49,4,→ 0,0
14,KnightMail,1022,19,10,9,52.6%,57,49,8,→ 0,0
15,HellsChain,1012,21,10,11,47.6%,60,55,5,→ 0,0
16,SharkEdge,1010,23,12,11,52.2%,63,69,-6,→ 0,0
17,DranSword,1008,23,12,11,52.2%,63,70,-7,→ 0,0
18,PerseusDark,1007,19,10,9,52.6%,57,50,7,→ 0,0
19,LeonClaw,1006,19,9,10,47.4%,51,59,-8,→ 0,0
20,WeissTiger,1006,16,8,8,50.0%,44,42,2,→ 0,0
21,TyrannoRoar,1000,0,0,0,0.0%,0,0,0,▲ 1,0
22,ClockMirage,1000,0,0,0,0.0%,0,0,0,▲ 1,0
23,HellsBrave,1000,0,0,0,0.0%,0,0,0,▲ 1,0
24,SilverWolf,998,16,7,9,43.8%,45,50,-5,▲ 1,0
25,WizardArc,997,14,6,8,42.9%,44,47,-3,▲ 1,0
26,CerberusFlame,995,24,11,13,45.8%,59,67,-8,▲ 1,0
27,HellsReaper,994,19,9,10,47.4%,54,50,4,▼ 6,-11
28,EmperorMight,987,3,1,2,33.3%,4,10,-6,→ 0,0
29,CobaltDrake,982,11,4,7,36.4%,31,37,-6,→ 0,0
30,UnicornSting,980,19,9,10,47.4%,48,53,-5,→ 0,0
31,WolfHunt,973,3,1,2,33.3%,6,8,-2,→ 0,0
32,CrimsonGaruda,963,21,8,13,38.1%,52,67,-15,→ 0,0
33,SolEclipse,961,16,6,10,37.5%,41,54,-13,→ 0,0
34,DranDagger,961,24,10,14,41.7%,64,80,-16,→ 0,0
35,WhaleWave,957,22,9,13,40.9%,53,75,-22,→ 0,0
36,WizardRod,955,18,7,11,38.9%,46,60,-14,→ 0,0
37,PhoenixRudder,952,9,3,6,33.3%,17,31,-14,→ 0,0
38,DranBuster,950,11,3,8,27.3%,24,38,-14,→ 0,0
39,WhaleFlame,948,5,1,4,20.0%,8,19,-11,→ 0,0
40,PhoenixWing,939,27,11,16,40.7%,62,90,-28,▲ 2,+16
41,TyrannoBeat,927,12,3,9,25.0%,22,42,-20,▼ 1,0
42,PegasusBlast,925,8,2,6,25.0%,15,30,-15,▼ 1,0
43,BlackShell,922,9,2,7,22.2%,11,32,-21,→ 0,0
44,SamuraiSaber,917,13,3,10,23.1%,24,43,-19,→ 0,0
45,HellsHammer,897,5,0,5,0.0%,6,23,-17,→ 0,0
46,WizardArrow,866,7,0,7,0.0%,7,28,-21,→ 0,0
