Platz,Name,ELO,Spiele,Siege,Niederlagen,Winrate,Gewonnene Punkte,Verlorene Punkte,Differenz,Positionsdelta,ELOdelta
1,ImpactDrake,1134,6,6,0,100.0%,27,8,19,→ 0,0
2,FoxBrush,1064,5,4,1,80.0%,18,10,8,→ 0,0
3,UnicornSting,1039,4,3,1,75.0%,14,7,7,→ 0,0
4,KnightMail,1018,1,1,0,100.0%,5,0,5,▲ 1,0
5,BlackShell,1018,2,1,1,50.0%,4,5,-1,▲ 33,+34
6,DranSword,1015,5,3,2,60.0%,16,15,1,▼ 2,-22
7,SilverWolf,1014,2,1,1,50.0%,7,5,2,▼ 1,0
8,HellsChain,1014,2,1,1,50.0%,8,7,1,▼ 1,0
9,WizardRod,1013,5,3,2,60.0%,15,16,-1,▼ 1,0
10,CerberusFlame,1013,1,1,0,100.0%,4,1,3,▼ 1,0
11,CobaltDragoon,1012,3,2,1,66.7%,12,7,5,▼ 1,0
12,TuskMammoth,1007,3,2,1,66.7%,9,8,1,▼ 1,0
13,GolemRock,1000,3,2,1,66.7%,8,6,2,▼ 1,0
14,WyvernHover,1000,0,0,0,0.0%,0,0,0,▼ 1,0
15,ValkyrieVolt,1000,0,0,0,0.0%,0,0,0,▼ 1,0
16,SharkScale,1000,0,0,0,0.0%,0,0,0,▼ 1,0
17,HellsBrave,1000,0,0,0,0.0%,0,0,0,▼ 1,0
18,WolfHunt,1000,0,0,0,0.0%,0,0,0,▼ 1,0
19,TyrannoRoar,1000,0,0,0,0.0%,0,0,0,▼ 1,0
20,EmperorMight,1000,0,0,0,0.0%,0,0,0,▼ 1,0
21,ClockMirage,1000,0,0,0,0.0%,0,0,0,▼ 1,0
22,PegasusBlast,1000,0,0,0,0.0%,0,0,0,▼ 1,0
23,WhaleFlame,1000,0,0,0,0.0%,0,0,0,▼ 1,0
24,SolEclipse,1000,0,0,0,0.0%,0,0,0,▼ 1,0
25,CobaltDrake,1000,0,0,0,0.0%,0,0,0,▼ 1,0
26,PhoenixRudder,991,4,2,2,50.0%,11,13,-2,▼ 1,0
27,DranBrave,990,2,1,1,50.0%,7,7,0,▼ 1,0
28,WizardArrow,989,1,0,1,0.0%,3,4,-1,▼ 1,0
29,HellsHammer,989,1,0,1,0.0%,3,4,-1,▼ 1,0
30,SamuraiSaber,989,1,0,1,0.0%,2,4,-2,▼ 1,0
31,HellsReaper,989,1,0,1,0.0%,2,4,-2,▼ 1,0
32,ScorpioSpear,989,1,0,1,0.0%,2,4,-2,▼ 1,0
33,DranDagger,987,2,1,1,50.0%,5,4,1,▼ 1,0
34,ViperTail,987,2,1,1,50.0%,6,7,-1,▼ 1,0
35,PhoenixWing,987,4,2,2,50.0%,11,15,-4,▼ 1,0
36,LeonClaw,984,1,0,1,0.0%,0,4,-4,▼ 1,0
37,CrimsonGaruda,984,1,0,1,0.0%,0,4,-4,▼ 1,0
38,RhinoReaper,984,1,0,1,0.0%,0,4,-4,▼ 1,0
39,WeissTiger,984,3,1,2,33.3%,10,8,2,→ 0,0
40,SharkEdge,981,1,0,1,0.0%,0,5,-5,→ 0,0
41,WhaleWave,981,1,0,1,0.0%,0,5,-5,→ 0,0
42,DranBuster,981,1,0,1,0.0%,0,5,-5,→ 0,0
43,TyrannoBeat,970,3,1,2,33.3%,7,11,-4,→ 0,0
44,LeonCrest,968,2,0,2,0.0%,5,8,-3,→ 0,0
45,WizardArc,968,2,0,2,0.0%,5,9,-4,→ 0,0
46,PerseusDark,955,3,1,2,33.3%,7,9,-2,→ 0,0
