Platz,Name,ELO,Spiele,Siege,Niederlagen,Winrate,Gewonnene Punkte,Verlorene Punkte,Differenz,Positionsdelta,ELOdelta
1,GolemRock,1020,1,1,0,100.0%,4,0,4,▲ 30,+20
2,TuskMammoth,1015,1,1,0,100.0%,4,2,2,▼ 1,0
3,ViperTail,1015,1,1,0,100.0%,4,2,2,▼ 1,0
4,RhinoReaper,1000,0,0,0,0.0%,0,0,0,▼ 1,0
5,PerseusDark,1000,0,0,0,0.0%,0,0,0,▼ 1,0
6,SharkEdge,1000,0,0,0,0.0%,0,0,0,▼ 1,0
7,ValkyrieVolt,1000,0,0,0,0.0%,0,0,0,▼ 1,0
8,KnightMail,1000,0,0,0,0.0%,0,0,0,▼ 1,0
9,DranSword,1000,0,0,0,0.0%,0,0,0,▼ 1,0
10,SharkScale,1000,0,0,0,0.0%,0,0,0,▼ 1,0
11,WolfHunt,1000,0,0,0,0.0%,0,0,0,▼ 1,0
12,DranBuster,1000,0,0,0,0.0%,0,0,0,▼ 1,0
13,PhoenixWing,1000,0,0,0,0.0%,0,0,0,▼ 1,0
14,WyvernHover,1000,0,0,0,0.0%,0,0,0,▼ 1,0
15,UnicornSting,1000,0,0,0,0.0%,0,0,0,▼ 1,0
16,CerberusFlame,1000,0,0,0,0.0%,0,0,0,▼ 1,0
17,ClockMirage,1000,0,0,0,0.0%,0,0,0,▼ 1,0
18,HellsReaper,1000,0,0,0,0.0%,0,0,0,▼ 1,0
19,WhaleWave,1000,0,0,0,0.0%,0,0,0,▼ 1,0
20,ScorpioSpear,1000,0,0,0,0.0%,0,0,0,▼ 1,0
21,HellsChain,1000,0,0,0,0.0%,0,0,0,▼ 1,0
22,EmperorMight,1000,0,0,0,0.0%,0,0,0,▼ 1,0
23,LeonClaw,1000,0,0,0,0.0%,0,0,0,▼ 1,0
24,CobaltDragoon,1000,0,0,0,0.0%,0,0,0,▼ 1,0
25,HellsHammer,1000,0,0,0,0.0%,0,0,0,▼ 1,0
26,WhaleFlame,1000,0,0,0,0.0%,0,0,0,▼ 1,0
27,FoxBrush,1000,0,0,0,0.0%,0,0,0,▼ 1,0
28,SolEclipse,1000,0,0,0,0.0%,0,0,0,▼ 1,0
29,LeonCrest,1000,0,0,0,0.0%,0,0,0,▼ 1,0
30,HellsBrave,1000,0,0,0,0.0%,0,0,0,→ 0,0
31,WizardRod,1000,0,0,0,0.0%,0,0,0,▲ 1,0
32,WeissTiger,1000,0,0,0,0.0%,0,0,0,▲ 1,0
33,CrimsonGaruda,1000,0,0,0,0.0%,0,0,0,▲ 1,0
34,CobaltDrake,1000,0,0,0,0.0%,0,0,0,▲ 1,0
35,WizardArrow,1000,0,0,0,0.0%,0,0,0,▲ 1,0
36,SilverWolf,1000,0,0,0,0.0%,0,0,0,▲ 1,0
37,PegasusBlast,1000,0,0,0,0.0%,0,0,0,▲ 1,0
38,ImpactDrake,1000,0,0,0,0.0%,0,0,0,▲ 1,0
39,DranDagger,1000,0,0,0,0.0%,0,0,0,▲ 1,0
40,PhoenixRudder,1000,0,0,0,0.0%,0,0,0,▲ 1,0
41,TyrannoRoar,1000,0,0,0,0.0%,0,0,0,▲ 1,0
42,TyrannoBeat,1000,0,0,0,0.0%,0,0,0,▲ 1,0
43,DranBrave,1000,0,0,0,0.0%,0,0,0,▲ 1,0
44,SamuraiSaber,985,1,0,1,0.0%,2,4,-2,▲ 1,0
45,WizardArc,985,1,0,1,0.0%,2,4,-2,▲ 1,0
46,BlackShell,980,1,0,1,0.0%,0,4,-4,▼ 17,-20
