Platz,Name,ELO,Spiele,Siege,Niederlagen,Winrate,Gewonnene Punkte,Verlorene Punkte,Differenz,Positionsdelta,ELOdelta
1,ValkyrieVolt,1164,12,11,1,91.7%,60,16,44,→ 0,0
2,ImpactDrake,1123,26,18,8,69.2%,98,57,41,→ 0,0
3,TuskMammoth,1103,36,25,11,69.4%,122,88,34,→ 0,0
4,ScorpioSpear,1092,20,14,6,70.0%,73,42,31,→ 0,0
5,FoxBrush,1079,22,14,8,63.6%,68,56,12,▲ 1,0
6,SharkScale,1077,14,10,4,71.4%,57,29,28,▼ 1,-9
7,CobaltDragoon,1068,19,13,6,68.4%,70,42,28,→ 0,0
8,GolemRock,1061,24,15,9,62.5%,74,54,20,→ 0,0
9,WeissTiger,1045,14,8,6,57.1%,41,34,7,→ 0,+9
10,DranSword,1031,20,11,9,55.0%,56,61,-5,→ 0,0
11,LeonCrest,1031,19,10,9,52.6%,57,52,5,→ 0,0
12,CerberusFlame,1029,21,10,11,47.6%,51,59,-8,→ 0,0
13,KnightMail,1026,17,8,9,47.1%,49,46,3,→ 0,0
14,PerseusDark,1024,17,9,8,52.9%,52,44,8,→ 0,0
15,HellsReaper,1015,16,8,8,50.0%,45,42,3,→ 0,0
16,WyvernHover,1015,5,3,2,60.0%,13,11,2,→ 0,0
17,DranBrave,1011,21,11,10,52.4%,62,56,6,→ 0,0
18,RhinoReaper,1004,16,8,8,50.0%,53,53,0,→ 0,0
19,ViperTail,1003,15,7,8,46.7%,43,45,-2,→ 0,0
20,DranDagger,1002,20,9,11,45.0%,54,65,-11,→ 0,0
21,PhoenixWing,999,23,10,13,43.5%,57,75,-18,→ 0,0
22,HellsChain,998,18,9,9,50.0%,55,46,9,→ 0,0
23,LeonClaw,990,16,8,8,50.0%,43,48,-5,→ 0,0
24,WolfHunt,988,3,1,2,33.3%,6,8,-2,→ 0,0
25,SolEclipse,987,14,6,8,42.9%,39,45,-6,→ 0,0
26,UnicornSting,986,16,8,8,50.0%,39,42,-3,→ 0,0
27,WhaleWave,985,19,8,11,42.1%,49,64,-15,→ 0,0
28,EmperorMight,984,3,1,2,33.3%,4,10,-6,→ 0,0
29,SilverWolf,981,13,5,8,38.5%,34,42,-8,→ 0,0
30,CobaltDrake,979,11,4,7,36.4%,31,37,-6,→ 0,0
31,SharkEdge,978,20,9,11,45.0%,50,64,-14,→ 0,0
32,CrimsonGaruda,968,18,8,10,44.4%,45,52,-7,→ 0,0
33,PhoenixRudder,962,9,3,6,33.3%,17,31,-14,→ 0,0
34,WizardArc,958,14,6,8,42.9%,44,47,-3,→ 0,0
35,WizardRod,955,15,6,9,40.0%,40,50,-10,→ 0,0
36,DranBuster,954,11,3,8,27.3%,24,38,-14,→ 0,0
37,WhaleFlame,947,5,1,4,20.0%,8,19,-11,→ 0,0
38,BlackShell,931,9,2,7,22.2%,11,32,-21,→ 0,0
39,TyrannoBeat,929,12,3,9,25.0%,22,42,-20,→ 0,0
40,PegasusBlast,928,8,2,6,25.0%,15,30,-15,→ 0,0
41,SamuraiSaber,914,13,3,10,23.1%,24,43,-19,→ 0,0
42,HellsHammer,903,5,0,5,0.0%,6,23,-17,→ 0,0
43,WizardArrow,892,7,0,7,0.0%,7,28,-21,→ 0,0
