Platz,Name,ELO,Spiele,Siege,Niederlagen,Winrate,Gewonnene Punkte,Verlorene Punkte,Differenz,Positionsdelta,ELOdelta
1,ImpactDrake,1125,6,6,0,100.0%,27,8,19,→ 0,0
2,FoxBrush,1078,6,5,1,83.3%,22,10,12,→ 0,0
3,UnicornSting,1037,4,3,1,75.0%,14,7,7,→ 0,0
4,KnightMail,1019,1,1,0,100.0%,5,0,5,→ 0,0
5,DranBuster,1016,2,1,1,50.0%,4,5,-1,→ 0,0
6,BlackShell,1014,2,1,1,50.0%,4,5,-1,→ 0,0
7,DranSword,1013,5,3,2,60.0%,16,15,1,→ 0,0
8,CobaltDragoon,1013,3,2,1,66.7%,12,7,5,→ 0,0
9,CerberusFlame,1013,1,1,0,100.0%,4,1,3,→ 0,0
10,SilverWolf,1012,2,1,1,50.0%,7,5,2,→ 0,0
11,HellsChain,1012,2,1,1,50.0%,8,7,1,→ 0,0
12,WizardRod,1012,5,3,2,60.0%,15,16,-1,→ 0,0
13,ViperTail,1012,3,2,1,66.7%,10,7,3,→ 0,0
14,ScorpioSpear,1008,2,1,1,50.0%,6,6,0,→ 0,0
15,TuskMammoth,1007,3,2,1,66.7%,9,8,1,→ 0,0
16,WhaleWave,1007,2,1,1,50.0%,4,7,-3,→ 0,0
17,RhinoReaper,1005,2,1,1,50.0%,4,7,-3,▲ 19,+21
18,GolemRock,1002,3,2,1,66.7%,8,6,2,▼ 1,0
19,WyvernHover,1000,0,0,0,0.0%,0,0,0,▼ 1,0
20,SolEclipse,1000,0,0,0,0.0%,0,0,0,▼ 1,0
21,CobaltDrake,1000,0,0,0,0.0%,0,0,0,▼ 1,0
22,TyrannoRoar,1000,0,0,0,0.0%,0,0,0,▼ 1,0
23,ClockMirage,1000,0,0,0,0.0%,0,0,0,▼ 1,0
24,WolfHunt,1000,0,0,0,0.0%,0,0,0,▼ 1,0
25,HellsBrave,1000,0,0,0,0.0%,0,0,0,▼ 1,0
26,ValkyrieVolt,1000,0,0,0,0.0%,0,0,0,▼ 1,0
27,EmperorMight,1000,0,0,0,0.0%,0,0,0,▼ 1,0
28,SharkScale,1000,0,0,0,0.0%,0,0,0,▼ 1,0
29,PhoenixRudder,992,4,2,2,50.0%,11,13,-2,▼ 1,0
30,DranDagger,990,2,1,1,50.0%,5,4,1,▼ 1,0
31,HellsHammer,989,1,0,1,0.0%,3,4,-1,▼ 1,0
32,WhaleFlame,988,1,0,1,0.0%,2,4,-2,→ 0,0
33,PhoenixWing,988,4,2,2,50.0%,11,15,-4,→ 0,0
34,PegasusBlast,987,1,0,1,0.0%,0,4,-4,→ 0,0
35,WeissTiger,986,3,1,2,33.3%,10,8,2,→ 0,0
36,LeonClaw,984,1,0,1,0.0%,0,4,-4,▲ 1,0
37,CrimsonGaruda,984,1,0,1,0.0%,0,4,-4,▲ 1,0
38,SharkEdge,981,1,0,1,0.0%,0,5,-5,▲ 1,0
39,TyrannoBeat,973,3,1,2,33.3%,7,11,-4,▲ 1,0
40,WizardArrow,972,2,0,2,0.0%,6,8,-2,▼ 9,-18
41,LeonCrest,970,2,0,2,0.0%,5,8,-3,→ 0,0
42,DranBrave,970,3,1,2,33.3%,7,11,-4,→ 0,0
43,WizardArc,970,2,0,2,0.0%,5,9,-4,→ 0,0
44,HellsReaper,970,2,0,2,0.0%,4,8,-4,→ 0,0
45,PerseusDark,961,3,1,2,33.3%,7,9,-2,→ 0,0
46,SamuraiSaber,961,2,0,2,0.0%,2,8,-6,→ 0,0
