Platz,Name,ELO,Spiele,Siege,Niederlagen,Winrate,Gewonnene Punkte,Verlorene Punkte,Differenz,Positionsdelta,ELOdelta
1,GolemRock,1020,1,1,0,100.0%,4,0,4,→ 0,0
2,TuskMammoth,1014,1,1,0,100.0%,4,2,2,→ 0,0
3,ViperTail,1014,1,1,0,100.0%,4,2,2,→ 0,0
4,DranBrave,1014,1,1,0,100.0%,4,2,2,→ 0,0
5,DranSword,1013,1,1,0,100.0%,4,3,1,▲ 24,+13
6,ImpactDrake,1013,1,1,0,100.0%,4,3,1,▼ 1,0
7,WyvernHover,1000,0,0,0,0.0%,0,0,0,→ 0,0
8,EmperorMight,1000,0,0,0,0.0%,0,0,0,→ 0,0
9,SharkEdge,1000,0,0,0,0.0%,0,0,0,→ 0,0
10,WhaleFlame,1000,0,0,0,0.0%,0,0,0,→ 0,0
11,UnicornSting,1000,0,0,0,0.0%,0,0,0,→ 0,0
12,KnightMail,1000,0,0,0,0.0%,0,0,0,→ 0,0
13,CrimsonGaruda,1000,0,0,0,0.0%,0,0,0,→ 0,0
14,SharkScale,1000,0,0,0,0.0%,0,0,0,→ 0,0
15,PerseusDark,1000,0,0,0,0.0%,0,0,0,→ 0,0
16,CobaltDrake,1000,0,0,0,0.0%,0,0,0,→ 0,0
17,RhinoReaper,1000,0,0,0,0.0%,0,0,0,→ 0,0
18,WizardArrow,1000,0,0,0,0.0%,0,0,0,→ 0,0
19,CobaltDragoon,1000,0,0,0,0.0%,0,0,0,→ 0,0
20,DranDagger,1000,0,0,0,0.0%,0,0,0,→ 0,0
21,ClockMirage,1000,0,0,0,0.0%,0,0,0,→ 0,0
22,HellsChain,1000,0,0,0,0.0%,0,0,0,→ 0,0
23,DranBuster,1000,0,0,0,0.0%,0,0,0,→ 0,0
24,PegasusBlast,1000,0,0,0,0.0%,0,0,0,→ 0,0
25,PhoenixRudder,1000,0,0,0,0.0%,0,0,0,→ 0,0
26,WolfHunt,1000,0,0,0,0.0%,0,0,0,→ 0,0
27,WeissTiger,1000,0,0,0,0.0%,0,0,0,→ 0,0
28,PhoenixWing,1000,0,0,0,0.0%,0,0,0,→ 0,0
29,HellsBrave,1000,0,0,0,0.0%,0,0,0,▲ 1,0
30,SilverWolf,1000,0,0,0,0.0%,0,0,0,▲ 1,0
31,TyrannoRoar,1000,0,0,0,0.0%,0,0,0,▲ 1,0
32,WhaleWave,1000,0,0,0,0.0%,0,0,0,▲ 1,0
33,FoxBrush,1000,0,0,0,0.0%,0,0,0,▲ 1,0
34,WizardRod,1000,0,0,0,0.0%,0,0,0,▲ 1,0
35,SolEclipse,1000,0,0,0,0.0%,0,0,0,▲ 1,0
36,ValkyrieVolt,1000,0,0,0,0.0%,0,0,0,▲ 1,0
37,TyrannoBeat,1000,0,0,0,0.0%,0,0,0,▲ 1,0
38,CerberusFlame,1000,0,0,0,0.0%,0,0,0,▲ 1,0
39,ScorpioSpear,1000,0,0,0,0.0%,0,0,0,▲ 1,0
40,LeonClaw,1000,0,0,0,0.0%,0,0,0,▲ 1,0
41,HellsHammer,987,1,0,1,0.0%,3,4,-1,▼ 35,-13
42,LeonCrest,987,1,0,1,0.0%,3,4,-1,→ 0,0
43,SamuraiSaber,986,1,0,1,0.0%,2,4,-2,→ 0,0
44,WizardArc,986,1,0,1,0.0%,2,4,-2,→ 0,0
45,HellsReaper,986,1,0,1,0.0%,2,4,-2,→ 0,0
46,BlackShell,980,1,0,1,0.0%,0,4,-4,→ 0,0
