Platz,Name,ELO,Spiele,Siege,Niederlagen,Winrate,Gewonnene Punkte,Verlorene Punkte,Differenz,Positionsdelta,ELOdelta
1,ViperTail,1014,1,1,0,100.0%,4,2,2,▲ 9,+14
2,DranSword,1000,0,0,0,0.0%,0,0,0,▼ 1,0
3,RhinoReaper,1000,0,0,0,0.0%,0,0,0,▼ 1,0
4,UnicornSting,1000,0,0,0,0.0%,0,0,0,▼ 1,0
5,SharkEdge,1000,0,0,0,0.0%,0,0,0,▼ 1,0
6,HellsHammer,1000,0,0,0,0.0%,0,0,0,▼ 1,0
7,EmperorMight,1000,0,0,0,0.0%,0,0,0,▼ 1,0
8,DranBrave,1000,0,0,0,0.0%,0,0,0,▼ 1,0
9,PhoenixWing,1000,0,0,0,0.0%,0,0,0,▼ 1,0
10,LeonCrest,1000,0,0,0,0.0%,0,0,0,▼ 1,0
11,SolEclipse,1000,0,0,0,0.0%,0,0,0,→ 0,0
12,TyrannoBeat,1000,0,0,0,0.0%,0,0,0,→ 0,0
13,SilverWolf,1000,0,0,0,0.0%,0,0,0,→ 0,0
14,TuskMammoth,1000,0,0,0,0.0%,0,0,0,→ 0,0
15,WizardRod,1000,0,0,0,0.0%,0,0,0,→ 0,0
16,WizardArrow,1000,0,0,0,0.0%,0,0,0,→ 0,0
17,HellsReaper,1000,0,0,0,0.0%,0,0,0,▲ 1,0
18,WeissTiger,1000,0,0,0,0.0%,0,0,0,▲ 1,0
19,SharkScale,1000,0,0,0,0.0%,0,0,0,▲ 1,0
20,BlackShell,1000,0,0,0,0.0%,0,0,0,▲ 1,0
21,CrimsonGaruda,1000,0,0,0,0.0%,0,0,0,▲ 1,0
22,TyrannoRoar,1000,0,0,0,0.0%,0,0,0,▲ 1,0
23,SamuraiSaber,1000,0,0,0,0.0%,0,0,0,▲ 1,0
24,PegasusBlast,1000,0,0,0,0.0%,0,0,0,▲ 1,0
25,WhaleWave,1000,0,0,0,0.0%,0,0,0,▲ 1,0
26,ClockMirage,1000,0,0,0,0.0%,0,0,0,▲ 1,0
27,WolfHunt,1000,0,0,0,0.0%,0,0,0,▲ 1,0
28,WyvernHover,1000,0,0,0,0.0%,0,0,0,▲ 1,0
29,ScorpioSpear,1000,0,0,0,0.0%,0,0,0,▲ 1,0
30,CobaltDrake,1000,0,0,0,0.0%,0,0,0,▲ 1,0
31,CerberusFlame,1000,0,0,0,0.0%,0,0,0,▲ 1,0
32,KnightMail,1000,0,0,0,0.0%,0,0,0,▲ 1,0
33,PhoenixRudder,1000,0,0,0,0.0%,0,0,0,▲ 1,0
34,HellsBrave,1000,0,0,0,0.0%,0,0,0,▲ 1,0
35,HellsChain,1000,0,0,0,0.0%,0,0,0,▲ 1,0
36,CobaltDragoon,1000,0,0,0,0.0%,0,0,0,▲ 1,0
37,ImpactDrake,1000,0,0,0,0.0%,0,0,0,▲ 1,0
38,PerseusDark,1000,0,0,0,0.0%,0,0,0,▲ 1,0
39,WhaleFlame,1000,0,0,0,0.0%,0,0,0,▲ 1,0
40,LeonClaw,1000,0,0,0,0.0%,0,0,0,▲ 1,0
41,GolemRock,1000,0,0,0,0.0%,0,0,0,▲ 1,0
42,FoxBrush,1000,0,0,0,0.0%,0,0,0,▲ 1,0
43,DranBuster,1000,0,0,0,0.0%,0,0,0,▲ 1,0
44,ValkyrieVolt,1000,0,0,0,0.0%,0,0,0,▲ 1,0
45,DranDagger,1000,0,0,0,0.0%,0,0,0,▲ 1,0
46,WizardArc,980,1,0,1,0.0%,2,4,-2,▼ 29,-20
