Event,MatchIndex,Played,PassiveChange,Date,Bey,ELO,Position,Spiele,Siege,Niederlagen,Winrate
27,2,0,1,2025-09-07,ViperTail,998,14,2,1,1,0.5
27,3,1,0,2025-09-07,PhoenixWing,992,25,3,2,1,0.6666666666666666
27,2,0,1,2025-09-07,PhoenixRudder,1010,9,2,2,0,1.0
27,3,0,1,2025-09-07,TuskMammoth,996,19,3,2,1,0.6666666666666666
27,3,0,1,2025-09-07,ImpactDrake,1043,2,3,3,0,1.0
27,1,0,1,2025-09-07,HellsHammer,997,16,1,0,1,0.0
27,1,0,1,2025-09-07,ScorpioSpear,993,24,1,0,1,0.0
27,1,0,1,2025-09-07,HellsChain,993,23,1,0,1,0.0
28,2,0,1,2025-09-07,WeissTiger,1016,6,2,1,1,0.5
28,2,0,1,2025-09-07,PerseusDark,1012,8,2,1,1,0.5
28,3,1,0,2025-09-07,WizardRod,1017,5,3,3,0,1.0
28,3,1,0,2025-09-07,PhoenixRudder,1004,10,3,2,1,0.6666666666666666
28,2,0,1,2025-09-07,DranDagger,1008,9,2,1,1,0.5
28,2,0,1,2025-09-07,CobaltDragoon,1012,7,2,1,1,0.5
29,2,0,1,2025-09-07,WeissTiger,1016,5,2,1,1,0.5
29,3,0,1,2025-09-07,UnicornSting,1019,3,3,2,1,0.6666666666666666
29,3,0,1,2025-09-07,WizardRod,1017,4,3,3,0,1.0
29,4,1,0,2025-09-07,DranSword,1016,6,4,3,1,0.75
29,4,1,0,2025-09-07,ImpactDrake,1049,1,4,4,0,1.0
29,3,0,1,2025-09-07,FoxBrush,1047,2,3,3,0,1.0
30,2,0,1,2025-09-07,WeissTiger,1016,4,2,1,1,0.5
30,2,0,1,2025-09-07,PerseusDark,1012,7,2,1,1,0.5
30,4,1,0,2025-09-07,WizardRod,1007,9,4,3,1,0.75
30,4,0,1,2025-09-07,DranSword,1016,5,4,3,1,0.75
30,2,0,1,2025-09-07,DranDagger,1008,8,2,1,1,0.5
30,4,0,1,2025-09-07,ImpactDrake,1049,2,4,4,0,1.0
30,4,1,0,2025-09-07,FoxBrush,1057,1,4,4,0,1.0
30,2,0,1,2025-09-07,CobaltDragoon,1012,6,2,1,1,0.5
31,5,1,0,2025-09-07,FoxBrush,1037,2,5,4,1,0.8
31,5,1,0,2025-09-07,ImpactDrake,1069,1,5,5,0,1.0
32,3,1,0,2025-11-12,WeissTiger,1017,4,3,1,2,0.3333333333333333
32,6,1,0,2025-11-12,ImpactDrake,1069,1,6,6,0,1.0
33,1,0,1,2025-11-12,HellsChain,993,22,1,0,1,0.0
33,1,0,1,2025-11-12,HellsReaper,993,21,1,0,1,0.0
33,3,0,1,2025-11-12,PhoenixWing,992,24,3,2,1,0.6666666666666666
33,4,0,1,2025-11-12,DranSword,1016,6,4,3,1,0.75
33,1,0,1,2025-11-12,ScorpioSpear,993,23,1,0,1,0.0
33,2,1,0,2025-11-12,WizardArc,989,25,2,0,2,0.0
33,1,0,1,2025-11-12,SamuraiSaber,993,20,1,0,1,0.0
33,3,1,0,2025-11-12,CobaltDragoon,1016,5,3,2,1,0.6666666666666666
33,1,0,1,2025-11-12,SamuraiSaber,993,20,1,0,1,0.0
34,1,0,1,2025-11-12,WizardArrow,997,18,1,0,1,0.0
34,2,0,1,2025-11-12,TyrannoBeat,999,14,2,1,1,0.5
34,2,0,1,2025-11-12,GolemRock,999,13,2,1,1,0.5
34,1,0,1,2025-11-12,HellsReaper,993,22,1,0,1,0.0
34,2,0,1,2025-11-12,ViperTail,998,15,2,1,1,0.5
34,4,1,0,2025-11-12,PhoenixWing,985,25,4,2,2,0.5
34,3,0,1,2025-11-12,TuskMammoth,996,20,3,2,1,0.6666666666666666
34,1,0,1,2025-11-12,SamuraiSaber,993,21,1,0,1,0.0
34,1,0,1,2025-11-12,SilverWolf,997,19,1,0,1,0.0
34,2,0,1,2025-11-12,WizardArc,989,24,2,0,2,0.0
34,1,0,1,2025-11-12,HellsHammer,997,17,1,0,1,0.0
34,1,0,1,2025-11-12,LeonCrest,997,16,1,0,1,0.0
34,2,1,0,2025-11-12,HellsChain,1000,12,2,1,1,0.5
35,2,0,1,2025-11-12,GolemRock,999,12,2,1,1,0.5
35,4,1,0,2025-11-12,UnicornSting,1027,3,4,3,1,0.75
35,5,1,0,2025-11-12,WizardRod,999,13,5,3,2,0.6
35,3,0,1,2025-11-12,PhoenixRudder,1004,9,3,2,1,0.6666666666666666
35,2,0,1,2025-11-12,DranBrave,1001,10,2,1,1,0.5
35,2,0,1,2025-11-12,HellsChain,1000,11,2,1,1,0.5
36,1,0,1,2025-11-12,HellsReaper,993,21,1,0,1,0.0
36,4,1,0,2025-11-12,PhoenixRudder,991,23,4,2,2,0.5
36,3,0,1,2025-11-12,TuskMammoth,996,19,3,2,1,0.6666666666666666
36,2,1,0,2025-11-12,SilverWolf,1010,8,2,1,1,0.5
36,2,0,1,2025-11-12,DranDagger,1008,9,2,1,1,0.5
36,1,0,1,2025-11-12,ScorpioSpear,993,22,1,0,1,0.0
36,1,0,1,2025-11-12,SamuraiSaber,993,20,1,0,1,0.0
37,1,0,1,2025-11-12,WizardArrow,997,17,1,0,1,0.0
37,3,1,0,2025-11-12,GolemRock,1006,10,3,2,1,0.6666666666666666
37,1,0,1,2025-11-12,HellsReaper,993,20,1,0,1,0.0
37,1,0,1,2025-11-12,SamuraiSaber,993,19,1,0,1,0.0
37,3,0,1,2025-11-12,TuskMammoth,996,18,3,2,1,0.6666666666666666
37,4,0,1,2025-11-12,PhoenixRudder,991,22,4,2,2,0.5
37,2,0,1,2025-11-12,DranBrave,1001,11,2,1,1,0.5
