Date,Bey,ELO,match_id,MatchIndex
2025-11-12,SilverWolf,1019.67,56,2
2025-11-12,SilverWolf,999.89,60,3
2025-09-07,TuskMammoth,1000.0,0,0
2025-09-07,TuskMammoth,1006.67,2,0
2025-09-07,TuskMammoth,1015.24,17,1
2025-09-07,TuskMammoth,995.73,25,2
2025-11-12,TuskMammoth,1000.97,50,3
2025-11-12,TuskMammoth,1015.3,58,4
2025-11-12,TuskMammoth,1035.07,62,5
2025-11-12,TuskMammoth,1013.26,65,6
2025-09-07,TyrannoBeat,1000.0,0,0
2025-09-07,TyrannoBeat,1006.67,10,0
2025-09-07,TyrannoBeat,998.86,21,1
2025-11-12,TyrannoBeat,986.93,38,2
2025-09-07,UnicornSting,1000.0,0,0
2025-09-07,UnicornSting,1020.0,8,0
2025-09-07,UnicornSting,1032.0,20,1
2025-09-07,UnicornSting,1018.63,26,2
2025-11-12,UnicornSting,1026.52,35,3
2025-11-12,UnicornSting,1005.45,51,4
2025-09-07,ViperTail,1000.0,0,0
2025-09-07,ViperTail,1006.67,1,0
2025-09-07,ViperTail,998.1,17,1
2025-11-12,ViperTail,1018.29,42,2
2025-11-12,ViperTail,1003.96,58,3
2025-09-07,WeissTiger,1000.0,0,0
2025-09-07,WeissTiger,1020.0,15,0
2025-09-07,WeissTiger,1016.38,24,1
2025-11-12,WeissTiger,1016.54,32,2
2025-11-12,WhaleFlame,1000.0,0,0
2025-11-12,WhaleFlame,992.18,44,0
2025-09-07,WhaleWave,1000.0,0,0
2025-09-07,WhaleWave,980.0,13,0
2025-11-12,WhaleWave,987.82,44,1
2025-11-12,WhaleWave,976.52,54,2
2025-09-07,WizardArc,1000.0,0,0
2025-09-07,WizardArc,993.33,1,0
2025-11-12,WizardArc,989.43,33,1
2025-09-07,WizardArrow,1000.0,0,0
2025-09-07,WizardArrow,997.14,11,0
2025-11-12,WizardArrow,993.3,46,1
2025-09-07,WizardRod,1000.0,0,0
2025-09-07,WizardRod,1002.86,14,0
2025-09-07,WizardRod,1010.51,23,1
2025-09-07,WizardRod,1017.16,28,2
2025-09-07,WizardRod,1006.87,30,3
2025-11-12,WizardRod,998.97,35,4
