MatchID,round_number,winner,finish_type,points_awarded,notes
M0001,1,LeonCrest,spin,1,
M0001,2,ImpactDrake,spin,1,
M0001,3,LeonCrest,spin,1,
M0001,4,ImpactDrake,burst,2,
M0001,5,LeonCrest,pocket,2,
