Platz,Name,ELO,Spiele,Siege,Niederlagen,Winrate,Gewonnene Punkte,Verlorene Punkte,Differenz,Positionsdelta,ELOdelta
1,ImpactDrake,1104,16,12,4,75.0%,61,33,28,→ 0,0
2,FoxBrush,1100,17,13,4,76.5%,64,36,28,→ 0,0
3,DranSword,1082,12,9,3,75.0%,45,29,16,→ 0,0
4,TuskMammoth,1059,19,13,6,68.4%,67,54,13,→ 0,0
5,GolemRock,1051,13,8,5,61.5%,41,29,12,→ 0,0
6,LeonCrest,1042,12,7,5,58.3%,41,35,6,→ 0,0
7,SharkScale,1040,2,2,0,100.0%,9,2,7,▲ 7,+26
8,ViperTail,1038,10,6,4,60.0%,32,23,9,▼ 1,0
9,HellsReaper,1036,11,6,5,54.5%,36,27,9,▼ 1,0
10,CobaltDragoon,1032,10,6,4,60.0%,36,24,12,▼ 1,0
11,ScorpioSpear,1025,12,7,5,58.3%,38,32,6,▼ 1,0
12,RhinoReaper,1020,11,6,5,54.5%,39,37,2,▼ 1,0
13,CerberusFlame,1017,12,7,5,58.3%,33,30,3,▼ 1,0
14,WeissTiger,1017,9,5,4,55.6%,26,20,6,▼ 1,0
15,DranDagger,1013,12,7,5,58.3%,33,31,2,→ 0,0
16,SharkEdge,1013,13,7,6,53.8%,39,39,0,→ 0,0
17,DranBrave,1011,12,6,6,50.0%,36,36,0,→ 0,0
18,KnightMail,1010,12,6,6,50.0%,37,32,5,→ 0,0
19,PerseusDark,1008,10,5,5,50.0%,30,28,2,→ 0,0
20,HellsChain,1003,9,4,5,44.4%,29,27,2,▲ 1,0
21,ClockMirage,1000,0,0,0,0.0%,0,0,0,▲ 1,0
22,MeteorDragoon,1000,0,0,0,0.0%,0,0,0,▲ 1,0
23,BrachioWhip,1000,0,0,0,0.0%,0,0,0,▲ 1,0
24,TyrannoRoar,1000,0,0,0,0.0%,0,0,0,▲ 1,0
25,SamuraiSteel,1000,0,0,0,0.0%,0,0,0,▲ 1,0
26,WyvernHover,1000,0,0,0,0.0%,0,0,0,▲ 1,0
27,BahamutBlitz,1000,0,0,0,0.0%,0,0,0,▲ 1,0
28,WolfHunt,1000,0,0,0,0.0%,0,0,0,▲ 1,0
29,HellsBrave,1000,0,0,0,0.0%,0,0,0,▲ 1,0
30,GhostCircle,1000,0,0,0,0.0%,0,0,0,▲ 1,0
31,BulletGriffon,1000,0,0,0,0.0%,0,0,0,▲ 1,0
32,DranStrike,1000,0,0,0,0.0%,0,0,0,▲ 1,0
33,PhoenixFlare,1000,0,0,0,0.0%,0,0,0,▲ 1,0
34,MummyCurse,1000,0,0,0,0.0%,0,0,0,▲ 1,0
35,ValkyrieVolt,1000,0,0,0,0.0%,0,0,0,▲ 1,0
36,ShelterDrake,1000,0,0,0,0.0%,0,0,0,▲ 1,0
37,EmperorMight,1000,0,0,0,0.0%,0,0,0,▲ 1,0
38,TriceraPress,1000,0,0,0,0.0%,0,0,0,▲ 1,0
39,SamuraiCalibur,1000,0,0,0,0.0%,0,0,0,▲ 1,0
40,SolEclipse,1000,2,1,1,50.0%,7,6,1,▲ 1,0
41,UnicornSting,999,10,5,5,50.0%,27,26,1,▲ 1,0
42,PhoenixWing,998,12,6,6,50.0%,37,44,-7,▲ 1,0
43,WizardRod,991,11,5,6,45.5%,32,35,-3,▲ 1,0
44,LeonClaw,987,10,4,6,40.0%,26,33,-7,▼ 24,-18
45,WhaleWave,983,9,4,5,44.4%,22,31,-9,→ 0,0
46,SilverWolf,980,8,3,5,37.5%,21,25,-4,→ 0,0
47,CobaltDrake,977,2,0,2,0.0%,5,9,-4,→ 0,0
48,DranBuster,973,9,3,6,33.3%,21,28,-7,→ 0,0
49,WhaleFlame,964,4,1,3,25.0%,6,15,-9,→ 0,0
50,CrimsonGaruda,963,7,2,5,28.6%,15,24,-9,→ 0,0
51,TyrannoBeat,953,7,2,5,28.6%,16,24,-8,→ 0,0
52,PhoenixRudder,952,9,3,6,33.3%,17,31,-14,→ 0,0
53,WizardArc,943,6,1,5,16.7%,14,25,-11,→ 0,0
54,BlackShell,943,8,2,6,25.0%,11,26,-15,→ 0,0
55,PegasusBlast,923,4,0,4,0.0%,4,18,-14,→ 0,0
56,WizardArrow,909,5,0,5,0.0%,7,20,-13,→ 0,0
57,HellsHammer,900,5,0,5,0.0%,6,23,-17,→ 0,0
58,SamuraiSaber,888,6,0,6,0.0%,5,24,-19,→ 0,0
