Platz,Name,ELO,Spiele,Siege,Niederlagen,Winrate,Gewonnene Punkte,Verlorene Punkte,Differenz,Positionsdelta,ELOdelta
1,DranDagger,1020,1,1,0,100.0%,4,0,4,→ 0,0
2,UnicornSting,1020,1,1,0,100.0%,4,0,4,▲ 12,+20
3,GolemRock,1020,1,1,0,100.0%,4,0,4,▼ 1,0
4,TuskMammoth,1014,1,1,0,100.0%,4,2,2,▼ 1,0
5,DranBrave,1014,1,1,0,100.0%,4,2,2,▼ 1,0
6,ViperTail,1014,1,1,0,100.0%,4,2,2,▼ 1,0
7,DranSword,1013,1,1,0,100.0%,4,3,1,▼ 1,0
8,ImpactDrake,1013,1,1,0,100.0%,4,3,1,▼ 1,0
9,ClockMirage,1000,0,0,0,0.0%,0,0,0,▼ 1,0
10,MeteorDragoon,1000,0,0,0,0.0%,0,0,0,▼ 1,0
11,PhoenixWing,1000,0,0,0,0.0%,0,0,0,▼ 1,0
12,SilverWolf,1000,0,0,0,0.0%,0,0,0,▼ 1,0
13,CerberusFlame,1000,0,0,0,0.0%,0,0,0,▼ 1,0
14,RhinoReaper,1000,0,0,0,0.0%,0,0,0,▼ 1,0
15,SharkScale,1000,0,0,0,0.0%,0,0,0,→ 0,0
16,BrachioWhip,1000,0,0,0,0.0%,0,0,0,→ 0,0
17,CobaltDrake,1000,0,0,0,0.0%,0,0,0,→ 0,0
18,TyrannoRoar,1000,0,0,0,0.0%,0,0,0,→ 0,0
19,SamuraiSteel,1000,0,0,0,0.0%,0,0,0,→ 0,0
20,WizardArrow,1000,0,0,0,0.0%,0,0,0,→ 0,0
21,PhoenixRudder,1000,0,0,0,0.0%,0,0,0,→ 0,0
22,WyvernHover,1000,0,0,0,0.0%,0,0,0,→ 0,0
23,BahamutBlitz,1000,0,0,0,0.0%,0,0,0,→ 0,0
24,SharkEdge,1000,0,0,0,0.0%,0,0,0,→ 0,0
25,WeissTiger,1000,0,0,0,0.0%,0,0,0,→ 0,0
26,DranBuster,1000,0,0,0,0.0%,0,0,0,→ 0,0
27,WhaleFlame,1000,0,0,0,0.0%,0,0,0,→ 0,0
28,WolfHunt,1000,0,0,0,0.0%,0,0,0,→ 0,0
29,PegasusBlast,1000,0,0,0,0.0%,0,0,0,→ 0,0
30,HellsBrave,1000,0,0,0,0.0%,0,0,0,→ 0,0
31,SolEclipse,1000,0,0,0,0.0%,0,0,0,→ 0,0
32,GhostCircle,1000,0,0,0,0.0%,0,0,0,→ 0,0
33,BulletGriffon,1000,0,0,0,0.0%,0,0,0,→ 0,0
34,DranStrike,1000,0,0,0,0.0%,0,0,0,→ 0,0
35,PhoenixFlare,1000,0,0,0,0.0%,0,0,0,→ 0,0
36,MummyCurse,1000,0,0,0,0.0%,0,0,0,→ 0,0
37,ValkyrieVolt,1000,0,0,0,0.0%,0,0,0,→ 0,0
38,ShelterDrake,1000,0,0,0,0.0%,0,0,0,▲ 1,0
39,HellsChain,1000,0,0,0,0.0%,0,0,0,▲ 1,0
40,WhaleWave,1000,0,0,0,0.0%,0,0,0,▲ 1,0
41,PerseusDark,1000,0,0,0,0.0%,0,0,0,▲ 1,0
42,WizardRod,1000,0,0,0,0.0%,0,0,0,▲ 1,0
43,TyrannoBeat,1000,0,0,0,0.0%,0,0,0,▲ 1,0
44,EmperorMight,1000,0,0,0,0.0%,0,0,0,▲ 1,0
45,TriceraPress,1000,0,0,0,0.0%,0,0,0,▲ 1,0
46,KnightMail,1000,0,0,0,0.0%,0,0,0,▲ 1,0
47,ScorpioSpear,1000,0,0,0,0.0%,0,0,0,▲ 1,0
48,SamuraiCalibur,1000,0,0,0,0.0%,0,0,0,▲ 1,0
49,CobaltDragoon,1000,0,0,0,0.0%,0,0,0,▲ 1,0
50,FoxBrush,1000,0,0,0,0.0%,0,0,0,▲ 1,0
51,HellsHammer,987,1,0,1,0.0%,3,4,-1,▲ 1,0
52,LeonCrest,987,1,0,1,0.0%,3,4,-1,▲ 1,0
53,SamuraiSaber,986,1,0,1,0.0%,2,4,-2,▲ 1,0
54,WizardArc,986,1,0,1,0.0%,2,4,-2,▲ 1,0
55,HellsReaper,986,1,0,1,0.0%,2,4,-2,▲ 1,0
56,CrimsonGaruda,980,1,0,1,0.0%,0,4,-4,▲ 1,0
57,LeonClaw,980,1,0,1,0.0%,0,4,-4,▼ 19,-20
58,BlackShell,980,1,0,1,0.0%,0,4,-4,→ 0,0
